portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return_p, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf, return , abret/bought , diff_ret ,gain,interest_rate,principal_amount
PF00011109,no_desk_id,OFF00001002,C,9/5/2013,"32,406,000",M,0.00129,CHF,0.240304762,"32,398,349",9/5/2013,TRUE,10/9/2013,E,TRUE,TRUE,0%,"7,651.42",34,0,34,34,0%,0.003,0.000236167,0.002763833,32301153.95,99.7,64699502.95
PF00011110,no_desk_id,OFF00001002,C,9/5/2013,"9,273,000",M,0.00129,CHF,0.240304762,"9,270,746",9/5/2013,TRUE,10/10/2013,E,TRUE,TRUE,0%,"2,253.85",35,0,35,35,0%,0.003,0.000243114,0.002756886,9242933.762,99.7,18513679.76
PF00011111,no_desk_id,OFF00001002,C,9/5/2013,"6,127,000",M,0.00129,CHF,0.240304762,"6,125,511",9/5/2013,TRUE,10/10/2013,E,TRUE,TRUE,0%,"1,489.20",35,0,35,35,0%,0.003,0.000243114,0.002756886,6107134.467,99.7,12232645.47
PF00011143,no_desk_id,OFF00001002,B,9/24/2013,"40,700,000",T,0.00129,USD,0.652685714,"40,668,369",9/24/2013,TRUE,1/3/2014,B,TRUE,TRUE,0%,"31,630.95",101,0,101,101,0%,0.00336,0.000777778,0.002582222,40531723.28,99.664,81200092.28
PF00011144,no_desk_id,OFF00001001,A,9/24/2013,"7,150,000",T,0.00129,USD,0.652685714,"7,145,570",9/24/2013,TRUE,12/27/2013,A,TRUE,TRUE,0%,"4,430.25",94,0,94,94,0%,0.00288,0.00062,0.00226,7124990.758,99.712,14270560.76
PF00011145,no_desk_id,OFF00001002,C,9/25/2013,"115,500,000",M,0.00129,CHF,0.240304762,"115,436,732",9/24/2013,TRUE,12/2/2013,E,TRUE,TRUE,0%,"63,268.33",69,-1,68,69,0%,0.00348,0.000548078,0.002931922,115035012.2,99.652,230471744.2
PF00011147,no_desk_id,OFF00001001,A,9/27/2013,"55,000,000",T,0.00129,USD,0.652685714,"54,966,654",9/25/2013,TRUE,12/27/2013,A,TRUE,TRUE,0%,"33,346.44",93,-2,91,93,0%,0.00288,0.000606667,0.002273333,54808350.04,99.712,109775004
PF00011150,no_desk_id,OFF00001002,C,9/25/2013,"16,500,000",M,0.00129,CHF,0.240304762,"16,487,639",9/25/2013,TRUE,12/27/2013,E,TRUE,TRUE,0%,"12,361.25",93,0,93,93,0%,0.00348,0.000749728,0.002730272,16430262.02,99.652,32917901.02
PF00011151,no_desk_id,OFF00001002,C,9/25/2013,"55,000,000",M,0.00129,CHF,0.240304762,"54,969,872",9/25/2013,TRUE,12/2/2013,E,TRUE,TRUE,0%,"30,127.78",68,0,68,68,0%,0.00348,0.000548078,0.002931922,54778576.85,99.652,109748448.8
PF00011152,no_desk_id,OFF00001002,C,9/25/2013,"14,025,000",M,0.00129,CHF,0.240304762,"14,024,953",9/25/2013,TRUE,9/26/2013,E,TRUE,TRUE,0%,46.75,1,0,1,1,0%,0.00144,0.000003333,0.001436667,14004757.07,99.856,28029710.07
PF00011153,no_desk_id,OFF00001002,C,9/25/2013,"45,683,000",M,0.00129,CHF,0.240304762,"45,682,848",9/25/2013,TRUE,9/26/2013,E,TRUE,TRUE,0%,152.28,1,0,1,1,0%,0.00144,0.000003333,0.001436667,45617064.7,99.856,91299912.7
PF00011157,no_desk_id,OFF00001002,B,9/30/2013,"4,400,000",T,0.00129,USD,0.652685714,"4,398,754",9/27/2013,TRUE,11/29/2013,B,TRUE,TRUE,0%,"1,246.31",63,-3,60,63,0%,0.00204,0.000283333,0.001756667,4389780.542,99.796,8788534.542
PF00011158,no_desk_id,OFF00001002,B,9/30/2013,"27,500,000",T,0.00129,USD,0.652685714,"27,492,211",9/27/2013,TRUE,11/29/2013,B,TRUE,TRUE,0%,"7,789.46",63,-3,60,63,0%,0.00204,0.000283333,0.001756667,27436126.89,99.796,54928337.89
PF00011159,no_desk_id,OFF00001002,C,9/27/2013,"137,500,000",M,0.00129,CHF,0.240304762,"137,496,257",9/27/2013,TRUE,10/4/2013,E,TRUE,TRUE,0%,"3,743.06",7,0,7,7,0%,0.00168,0.000027223,0.001652777,137265263.3,99.832,274761520.3
PF00011160,no_desk_id,OFF00001002,C,9/27/2013,"45,584,000",M,0.00129,CHF,0.240304762,"45,573,364",9/27/2013,TRUE,11/1/2013,E,TRUE,TRUE,0%,"10,636.27",35,0,35,35,0%,0.00288,0.000233388,0.002646612,45442112.71,99.712,91015476.71
PF00011161,no_desk_id,OFF00001002,C,9/27/2013,"55,000,000",M,0.00129,CHF,0.240304762,"54,987,167",9/27/2013,TRUE,11/1/2013,E,TRUE,TRUE,0%,"12,833.33",35,0,35,35,0%,0.00288,0.000233388,0.002646612,54828803.96,99.712,109815971
PF00011162,no_desk_id,OFF00001002,C,9/27/2013,"143,000,000",M,0.00129,CHF,0.240304762,"142,966,633",9/27/2013,TRUE,11/1/2013,E,TRUE,TRUE,0%,"33,366.67",35,0,35,35,0%,0.00288,0.000233388,0.002646612,142554889.1,99.712,285521522.1
PF00011175,no_desk_id,OFF00001002,C,10/7/2013,"25,355,000",M,0.00128,CHF,0.227052174,"25,354,155",10/7/2013,TRUE,10/15/2013,E,TRUE,TRUE,0%,845.17,8,0,8,8,0%,0.0018,0.000033335,0.001766665,25308517.52,99.82,50662672.52
PF00011179,no_desk_id,OFF00001002,C,10/11/2013,"166,265,000",M,0.00128,CHF,0.227052174,"166,256,918",10/11/2013,TRUE,10/18/2013,E,TRUE,TRUE,0%,"8,082.33",7,0,7,7,0%,0.003,0.000048614,0.002951387,165758147.2,99.7,332015065.2
PF00011181,no_desk_id,OFF00001002,C,10/11/2013,"178,827,000",M,0.00128,CHF,0.227052174,"178,800,176",10/11/2013,TRUE,10/31/2013,E,TRUE,TRUE,0%,"26,824.05",20,0,20,20,0%,0.00324,0.000150023,0.003089977,178220863.4,99.676,357021039.4
PF00011201,no_desk_id,OFF00001002,C,10/22/2013,"41,261,000",M,0.00128,CHF,0.227052174,"41,259,556",10/22/2013,TRUE,10/29/2013,E,TRUE,TRUE,0%,"1,444.13",7,0,7,7,0%,0.00216,0.000035001,0.002124999,41170435.36,99.784,82429991.36
PF00011202,no_desk_id,OFF00001002,C,10/22/2013,"2,464,000",M,0.00128,CHF,0.227052174,"2,463,914",10/22/2013,TRUE,10/29/2013,E,TRUE,TRUE,0%,86.24,7,0,7,7,0%,0.00216,0.000035001,0.002124999,2458591.946,99.784,4922505.946
PF00010750,no_desk_id,OFF00001002,B,4/29/2013,"49,500,000",T,0.00117,USD,0.68425,"49,495,875",4/26/2013,TRUE,5/29/2013,B,TRUE,TRUE,0%,"4,124.66",33,-3,30,33,0%,0.0012,0.000083333,0.001116667,49436479.95,99.88,98932354.95
PF00010900,no_desk_id,OFF00001002,B,6/17/2013,"33,000,000",U,0.00113,JPY,0.423928,"32,993,649",6/13/2013,TRUE,8/19/2013,F,TRUE,TRUE,0%,"6,351.28",67,-4,63,67,0%,0.00132,0.0001925,0.0011275,32950097.38,99.868,65943746.38
PF00010963,no_desk_id,OFF00001002,C,7/3/2013,"113,828,000",M,0.00121,CHF,0.245095652,"113,802,958",7/3/2013,TRUE,8/5/2013,E,TRUE,TRUE,0%,"25,042.16",33,0,33,33,0%,0.00288,0.000220048,0.002659952,113475205.5,99.712,227278163.5
PF00010964,no_desk_id,OFF00001002,C,7/3/2013,"101,695,000",M,0.00121,CHF,0.245095652,"101,674,661",7/3/2013,TRUE,8/2/2013,E,TRUE,TRUE,0%,"20,339.00",30,0,30,30,0%,0.00288,0.00020004,0.00267996,101381838,99.712,203056499
PF00010971,no_desk_id,OFF00001001,A,7/8/2013,"6,589,000",T,0.00121,USD,0.68384913,"6,586,464",7/8/2013,TRUE,9/9/2013,A,TRUE,no_status,0%,"2,535.79",63,0,63,63,0%,0.00264,0.000385,0.002255,6569075.735,99.736,13155539.74
PF00010972,no_desk_id,OFF00001002,C,7/8/2013,"44,770,000",M,0.00121,CHF,0.245095652,"44,769,204",7/8/2013,TRUE,7/12/2013,E,TRUE,TRUE,0%,795.91,4,0,4,4,0%,0.00192,0.000017778,0.001902222,44683247.13,99.808,89452451.13
PF00010973,no_desk_id,OFF00001002,C,7/8/2013,"26,169,000",M,0.00121,CHF,0.245095652,"26,168,135",7/8/2013,TRUE,7/15/2013,E,TRUE,TRUE,0%,865.03,7,0,7,7,0%,0.00204,0.000033057,0.002006943,26114752,99.796,52282887
PF00010975,no_desk_id,OFF00001002,B,7/15/2013,"38,698,000",T,0.00121,USD,0.68384913,"38,693,668",7/11/2013,TRUE,8/15/2013,B,TRUE,TRUE,0%,"4,331.54",35,-4,31,35,0%,0.00156,0.000111944,0.001448056,38633305.88,99.844,77326973.88
PF00011259,no_desk_id,OFF00001002,C,11/15/2013,"4,378,000",M,0.00129,CHF,0.212847619,"4,377,872",11/15/2013,TRUE,11/22/2013,E,TRUE,TRUE,0%,127.69,7,0,7,7,0%,0.0018,0.000029167,0.001770833,4369991.83,99.82,8747863.83
PF00011260,no_desk_id,OFF00001002,C,11/15/2013,"11,957,000",M,0.00129,CHF,0.212847619,"11,956,651",11/15/2013,TRUE,11/22/2013,E,TRUE,TRUE,0%,348.75,7,0,7,7,0%,0.0018,0.000029168,0.001770832,11935129.03,99.82,23891780.03
PF00011261,no_desk_id,OFF00001002,C,11/18/2013,"22,000,000",M,0.00129,CHF,0.212847619,"21,996,150",11/18/2013,TRUE,12/18/2013,E,TRUE,TRUE,0%,"3,850.00",30,0,30,30,0%,0.00252,0.000175031,0.002344969,21940719.7,99.748,43936869.7
PF00011262,no_desk_id,OFF00001002,C,11/18/2013,"50,182,000",M,0.00129,CHF,0.212847619,"50,180,536",11/18/2013,TRUE,11/25/2013,E,TRUE,TRUE,0%,"1,463.64",7,0,7,7,0%,0.0018,0.000029168,0.001770833,50090211.04,99.82,100270747
PF00011263,no_desk_id,OFF00001002,C,11/18/2013,"2,915,000",M,0.00129,CHF,0.212847619,"2,914,915",11/18/2013,TRUE,11/25/2013,E,TRUE,TRUE,0%,85.02,7,0,7,7,0%,0.0018,0.000029167,0.001770833,2909668.153,99.82,5824583.153
PF00011264,no_desk_id,OFF00001002,B,11/20/2013,"22,000,000",T,0.00129,USD,0.58667381,"21,986,515",11/18/2013,TRUE,2/20/2014,B,TRUE,TRUE,0%,"13,485.06",94,-2,92,94,0%,0.00288,0.000613333,0.002266667,21923193.84,99.712,43909708.84
PF00011265,no_desk_id,OFF00001001,A,11/21/2013,"66,000,000",T,0.00129,USD,0.58667381,"65,957,860",11/19/2013,TRUE,2/21/2014,A,TRUE,TRUE,0%,"42,139.74",94,-2,92,94,0%,0.003,0.000638889,0.002361111,65759986.42,99.7,131717846.4
PF00011267,no_desk_id,OFF00001002,B,11/21/2013,"55,000,000",T,0.00129,USD,0.58667381,"54,964,884",11/19/2013,TRUE,2/21/2014,B,TRUE,TRUE,0%,"35,116.45",94,-2,92,94,0%,0.003,0.000638889,0.002361111,54799989.35,99.7,109764873.3
PF00011273,no_desk_id,OFF00001002,C,11/20/2013,"79,585,000",M,0.00129,CHF,0.212847619,"79,582,679",11/20/2013,TRUE,11/27/2013,E,TRUE,TRUE,0%,"2,321.23",7,0,7,7,0%,0.0018,0.000029168,0.001770832,79439430.18,99.82,159022109.2
PF00011282,no_desk_id,OFF00001002,C,11/22/2013,"66,000,000",M,0.00129,CHF,0.212847619,"65,999,230",11/22/2013,TRUE,11/25/2013,E,TRUE,TRUE,0%,770,3,0,3,3,0%,0.00168,0.000011667,0.001668333,65888351.29,99.832,131887581.3
PF00011285,no_desk_id,OFF00001002,C,11/25/2013,"44,011,000",M,0.00129,CHF,0.212847619,"44,009,716",11/25/2013,TRUE,12/2/2013,E,TRUE,TRUE,0%,"1,283.65",7,0,7,7,0%,0.0018,0.000029167,0.001770833,43930498.51,99.82,87940214.51
PF00011294,no_desk_id,OFF00001001,A,11/29/2013,"33,000,000",T,0.00129,USD,0.58667381,"32,976,660",11/27/2013,TRUE,2/28/2014,A,TRUE,TRUE,0%,"23,340.15",93,-2,91,93,0%,0.00336,0.000707778,0.002652222,32865858.42,99.664,65842518.42
PF00011295,no_desk_id,OFF00001002,B,11/29/2013,"33,000,000",T,0.00129,USD,0.58667381,"32,976,660",11/27/2013,TRUE,2/28/2014,B,TRUE,TRUE,0%,"23,340.15",93,-2,91,93,0%,0.00336,0.000707778,0.002652222,32865858.42,99.664,65842518.42
PF00011296,no_desk_id,OFF00001002,B,11/29/2013,"11,000,000",T,0.00129,USD,0.58667381,"10,992,498",11/27/2013,TRUE,2/28/2014,B,TRUE,TRUE,0%,"7,502.38",93,-2,91,93,0%,0.00324,0.0006825,0.0025575,10956882.31,99.676,21949380.31
PF00011297,no_desk_id,OFF00001002,B,11/29/2013,"22,000,000",T,0.00129,USD,0.58667381,"21,984,995",11/27/2013,TRUE,2/28/2014,B,TRUE,TRUE,0%,"15,004.76",93,-2,91,93,0%,0.00324,0.0006825,0.0025575,21913763.62,99.676,43898758.62
PF00011298,no_desk_id,OFF00001002,C,11/27/2013,"110,000,000",M,0.00129,CHF,0.212847619,"109,996,578",11/27/2013,TRUE,12/4/2013,E,TRUE,TRUE,0%,"3,422.22",7,0,7,7,0%,0.00192,0.000031112,0.001888888,109785384.6,99.808,219781962.6
PF00011299,no_desk_id,OFF00001002,C,11/27/2013,"73,788,000",M,0.00129,CHF,0.212847619,"73,785,704",11/27/2013,TRUE,12/4/2013,E,TRUE,TRUE,0%,"2,295.63",7,0,7,7,0%,0.00192,0.000031112,0.001888888,73644035.45,99.808,147429739.4
PF00011302,no_desk_id,OFF00001002,C,11/27/2013,"1,199,000",M,0.00129,CHF,0.212847619,"1,198,963",11/27/2013,TRUE,12/4/2013,E,TRUE,no_status,0%,37.3,7,0,7,7,0%,0.00192,0.00003111,0.00188889,1196660.991,99.808,2395623.991
PF00011137,no_desk_id,OFF00001002,C,9/19/2013,"120,527,000",M,0.00129,CHF,0.240304762,"120,526,565",9/19/2013,TRUE,9/20/2013,E,TRUE,TRUE,0%,435.24,1,0,1,1,0%,0.00156,0.000003611,0.001556389,120338543.6,99.844,240865108.6
PF00011139,no_desk_id,OFF00001002,C,9/20/2013,"107,173,000",M,0.00129,CHF,0.240304762,"107,169,874",9/20/2013,TRUE,9/27/2013,E,TRUE,TRUE,0%,"3,125.88",7,0,7,7,0%,0.0018,0.000029168,0.001770832,106976968.2,99.82,214146842.2
PF00011140,no_desk_id,OFF00001002,C,9/20/2013,"28,589,000",M,0.00129,CHF,0.240304762,"28,588,166",9/20/2013,TRUE,9/27/2013,E,TRUE,TRUE,0%,833.85,7,0,7,7,0%,0.0018,0.000029168,0.001770832,28536707.3,99.82,57124873.3
PF00011141,no_desk_id,OFF00001002,C,9/20/2013,"82,500,000",M,0.00129,CHF,0.240304762,"82,438,125",9/20/2013,TRUE,12/19/2013,E,TRUE,TRUE,0%,"61,875.00",90,0,90,90,0%,0.0036,0.000750563,0.002849437,82141347.75,99.64,164579472.8
PF00011155,no_desk_id,OFF00001002,C,9/26/2013,"11,693,000",M,0.00129,CHF,0.240304762,"11,686,689",9/26/2013,TRUE,12/2/2013,E,TRUE,TRUE,0%,"6,310.97",67,0,67,67,0%,0.00348,0.000540014,0.002939986,11646019.32,99.652,23332708.32
PF00011165,no_desk_id,OFF00001002,C,9/27/2013,"86,328,000",M,0.00129,CHF,0.240304762,"86,307,857",9/27/2013,TRUE,11/1/2013,E,TRUE,no_status,0%,"20,143.20",35,0,35,35,0%,0.00288,0.000233388,0.002646612,86059290.37,99.712,172367147.4
PF00011171,no_desk_id,OFF00001002,C,10/1/2013,"16,467,000",M,0.00128,CHF,0.227052174,"16,466,520",10/1/2013,TRUE,10/9/2013,E,TRUE,TRUE,0%,480.29,8,0,8,8,0%,0.0018,0.000029168,0.001770832,16436880.26,99.82,32903400.26
PF00011234,no_desk_id,OFF00001001,A,11/6/2013,"44,000,000",T,0.00129,USD,0.58667381,"43,971,907",11/5/2013,TRUE,2/7/2014,A,TRUE,TRUE,0%,"28,093.16",94,-1,93,94,0%,0.003,0.000638889,0.002361111,43839991.28,99.7,87811898.28
PF00011185,no_desk_id,OFF00001002,C,10/16/2013,"66,000,000",M,0.00128,CHF,0.227052174,"65,960,107",10/15/2013,TRUE,12/23/2013,E,TRUE,TRUE,0%,"39,893.33",69,-1,68,69,0%,0.00384,0.00060481,0.00323519,65706820.19,99.616,131666927.2
PF00011237,no_desk_id,OFF00001001,A,11/12/2013,"44,000,000",T,0.00129,USD,0.58667381,"43,971,907",11/7/2013,TRUE,2/12/2014,A,TRUE,TRUE,0%,"28,093.16",97,-5,92,97,0%,0.003,0.000638889,0.002361111,43839991.28,99.7,87811898.28
PF00011284,no_desk_id,OFF00001002,B,11/27/2013,"55,000,000",T,0.00129,USD,0.58667381,"54,962,076",11/25/2013,TRUE,2/27/2014,B,TRUE,TRUE,0%,"37,923.83",94,-2,92,94,0%,0.00324,0.00069,0.00255,54783998.87,99.676,109746074.9
PF00011292,no_desk_id,OFF00001002,C,11/26/2013,"17,754,000",M,0.00129,CHF,0.212847619,"17,753,482",11/26/2013,TRUE,12/3/2013,E,TRUE,TRUE,0%,517.82,7,0,7,7,0%,0.0018,0.000029167,0.001770833,17721525.73,99.82,35475007.73
PF00011304,no_desk_id,OFF00001002,B,12/2/2013,"88,000,000",N,0.00129,GBP,0.877823333,"87,853,249",11/28/2013,TRUE,3/3/2014,C,TRUE,TRUE,1%,"146,751.03",95,-4,91,95,1%,0.00804,0.001670411,0.006369589,87146908.88,99.196,175000157.9
PF00011305,no_desk_id,OFF00001002,C,11/29/2013,"181,973,000",M,0.00129,CHF,0.212847619,"181,938,526",11/29/2013,TRUE,12/30/2013,E,TRUE,TRUE,0%,"34,473.77",31,0,31,31,0%,0.00264,0.00018948,0.00245052,181458208.3,99.736,363396734.3
PF00011309,no_desk_id,OFF00001002,C,12/2/2013,"169,147,000",M,0.0017,CHF,0.186545455,"169,019,482",12/2/2013,TRUE,3/4/2014,E,TRUE,TRUE,0%,"127,518.04",92,0,92,92,0%,0.00354,0.000754458,0.002785542,168421153,99.646,337440635
PF00011311,no_desk_id,OFF00001002,C,12/2/2013,"253,374,000",M,0.0017,CHF,0.186545455,"253,330,645",12/2/2013,TRUE,12/30/2013,E,TRUE,TRUE,0%,"43,355.11",28,0,28,28,0%,0.00264,0.00017114,0.00246886,252661852.1,99.736,505992497.1
PF00011312,no_desk_id,OFF00001002,C,12/2/2013,"60,126,000",M,0.0017,CHF,0.186545455,"60,115,712",12/2/2013,TRUE,12/30/2013,E,TRUE,TRUE,0%,"10,288.23",28,0,28,28,0%,0.00264,0.00017114,0.00246886,59957006.52,99.736,120072718.5
PF00011313,no_desk_id,OFF00001002,C,12/2/2013,"115,753,000",M,0.0017,CHF,0.186545455,"115,751,199",12/2/2013,TRUE,12/6/2013,E,TRUE,TRUE,0%,"1,800.60",4,0,4,4,0%,0.00168,0.000015556,0.001664444,115556737,99.832,231307936
PF00011314,no_desk_id,OFF00001002,C,12/2/2013,"38,247,000",M,0.0017,CHF,0.186545455,"38,246,405",12/2/2013,TRUE,12/6/2013,E,TRUE,TRUE,0%,594.95,4,0,4,4,0%,0.00168,0.000015556,0.001664444,38182151.04,99.832,76428556.04
PF00011315,no_desk_id,OFF00001002,C,12/2/2013,"28,963,000",M,0.0017,CHF,0.186545455,"28,962,807",12/2/2013,TRUE,12/4/2013,E,TRUE,TRUE,0%,193.09,2,0,2,2,0%,0.00144,0.000006667,0.001433333,28921100.56,99.856,57883907.56
PF00011318,no_desk_id,OFF00001002,C,12/2/2013,"22,748,000",M,0.0017,CHF,0.186545455,"22,747,924",12/2/2013,TRUE,12/3/2013,E,TRUE,TRUE,0%,75.83,1,0,1,1,0%,0.00144,0.000003333,0.001436667,22715166.99,99.856,45463090.99
PF00011319,no_desk_id,OFF00001002,B,12/5/2013,"33,000,000",T,0.0017,USD,0.526404546,"32,976,916",12/3/2013,TRUE,3/5/2014,B,TRUE,TRUE,0%,"23,083.84",92,-2,90,92,0%,0.00336,0.0007,0.00266,32866113.56,99.664,65843029.56
PF00011320,no_desk_id,OFF00001002,B,12/6/2013,"55,000,000",T,0.0017,USD,0.526404546,"54,961,527",12/3/2013,TRUE,3/6/2014,B,TRUE,TRUE,0%,"38,473.07",93,-3,90,93,0%,0.00336,0.0007,0.00266,54776856.27,99.664,109738383.3
PF00011321,no_desk_id,OFF00001002,B,12/5/2013,"4,400,000",T,0.0017,USD,0.526404546,"4,396,888",12/3/2013,TRUE,3/6/2014,B,TRUE,TRUE,0%,"3,112.02",93,-2,91,93,0%,0.00336,0.000707778,0.002652222,4382114.456,99.664,8779002.456
PF00011322,no_desk_id,OFF00001002,C,12/3/2013,"23,969,000",M,0.0017,CHF,0.186545455,"23,968,401",12/3/2013,TRUE,12/9/2013,E,TRUE,TRUE,0%,599.23,6,0,6,6,0%,0.0018,0.000025001,0.001774999,23925257.88,99.82,47893658.88
PF00008563,DSK00006017,OFF00001001,A,1/2/2012,"427,432,500",T,0.01005,USD,1.063886364,"427,422,883",1/2/2012,no_in_code,1/3/2012,A,no_hedge_value,TRUE,1%,"9,617.01",1,0,1,1,1%,0.00972,0.0000225,0.0096975,423268332.6,99.028,850691215.6
PF00008565,DSK00006018,OFF00001001,A,1/3/2012,"220,000,000",T,0.01005,USD,1.063886364,"219,995,356",1/3/2012,no_in_code,1/4/2012,A,no_hedge_value,TRUE,1%,"4,644.35",1,0,1,1,1%,0.00912,0.000021111,0.009098889,217988998.4,99.088,437984354.4
PF00008567,DSK00006020,OFF00001001,A,1/4/2012,"110,000,000",T,0.01005,USD,1.063886364,"109,936,847",1/3/2012,no_in_code,1/26/2012,A,no_hedge_value,TRUE,1%,"63,152.61",23,-1,22,23,1%,0.01128,0.000574444,0.010705556,108696759.4,98.872,218633606.4
PF00008568,DSK00006018,OFF00001002,C,1/3/2012,"387,285,800",M,0.01005,CHF,0.315939546,"387,275,580",1/3/2012,no_in_code,1/4/2012,E,no_hedge_value,TRUE,1%,"10,220.04",1,0,1,1,1%,0.0114,0.00002639,0.01137361,382860638.4,98.86,770136218.4
PF00008572,DSK00006018,OFF00001002,C,1/3/2012,"55,000,000",M,0.01005,CHF,0.315939546,"54,998,549",1/3/2012,no_in_code,1/4/2012,E,no_hedge_value,TRUE,1%,"1,451.39",1,0,1,1,1%,0.0114,0.00002639,0.01137361,54371565.54,98.86,109370114.5
PF00008573,DSK00006018,OFF00001001,A,1/3/2012,"1,648,619,500",T,0.01005,USD,1.063886364,"1,648,572,333",1/3/2012,no_in_code,1/4/2012,A,no_hedge_value,TRUE,1%,"47,167.49",1,0,1,1,1%,0.01236,0.000028611,0.012331389,1628195979,98.764,3276768312
PF00008580,DSK00006023,OFF00001002,C,1/4/2012,"158,020,500",M,0.01005,CHF,0.315939546,"158,016,330",1/4/2012,no_in_code,1/5/2012,E,no_hedge_value,TRUE,1%,"4,169.99",1,0,1,1,1%,0.0114,0.00002639,0.01137361,156214943.8,98.86,314231273.8
PF00008581,DSK00006023,OFF00001002,C,1/4/2012,"121,000,000",M,0.01005,CHF,0.315939546,"120,996,874",1/4/2012,no_in_code,1/5/2012,E,no_hedge_value,TRUE,1%,"3,125.83",1,0,1,1,1%,0.01116,0.000025834,0.011134166,119646548.9,98.884,240643422.9
PF00008582,DSK00006023,OFF00001002,C,1/4/2012,"440,000,000",M,0.01005,CHF,0.315939546,"439,988,389",1/4/2012,no_in_code,1/5/2012,E,no_hedge_value,TRUE,1%,"11,611.11",1,0,1,1,1%,0.0114,0.00002639,0.01137361,434972521.4,98.86,874960910.4
PF00008583,DSK00006023,OFF00001002,C,1/4/2012,"55,000,000",M,0.01005,CHF,0.315939546,"54,998,549",1/4/2012,no_in_code,1/5/2012,E,no_hedge_value,TRUE,1%,"1,451.39",1,0,1,1,1%,0.0114,0.00002639,0.01137361,54371565.54,98.86,109370114.5
PF00008584,DSK00006023,OFF00001001,A,1/4/2012,"911,424,800",T,0.01005,USD,1.063886364,"911,398,724",1/4/2012,no_in_code,1/5/2012,A,no_hedge_value,TRUE,1%,"26,076.13",1,0,1,1,1%,0.01236,0.000028611,0.012331389,900133835.8,98.764,1811532560
PF00008585,DSK00006024,OFF00001001,A,1/6/2012,"55,000,000",T,0.01005,USD,1.063886364,"54,804,075",1/5/2012,no_in_code,4/5/2012,A,no_hedge_value,TRUE,2%,"195,924.57",91,-1,90,91,2%,0.01716,0.003575,0.013585,53863637.07,98.284,108667712.1
PF00008586,DSK00006025,OFF00001001,A,1/6/2012,"38,500,000",T,0.01005,USD,1.063886364,"38,465,221",1/5/2012,no_in_code,2/6/2012,A,no_hedge_value,TRUE,1%,"34,778.97",32,-1,31,32,1%,0.0126,0.000904167,0.011695833,37980559.22,98.74,76445780.22
PF00008588,DSK00006026,OFF00001002,C,1/5/2012,"551,824,900",M,0.01005,CHF,0.315939546,"551,810,338",1/5/2012,no_in_code,1/6/2012,E,no_hedge_value,TRUE,1%,"14,562.05",1,0,1,1,1%,0.0114,0.00002639,0.01137361,545519700.1,98.86,1097330038
PF00008590,DSK00006026,OFF00001001,A,1/5/2012,"564,515,600",T,0.01005,USD,1.063886364,"564,504,467",1/5/2012,no_in_code,1/6/2012,A,no_hedge_value,TRUE,1%,"11,133.28",1,0,1,1,1%,0.00852,0.000019722,0.008500278,559694888.9,99.148,1124199356
PF00008703,DSK00006057,OFF00001002,C,1/19/2012,"220,000,000",M,0.01005,CHF,0.315939546,"219,995,417",1/19/2012,no_in_code,1/20/2012,E,no_hedge_value,TRUE,1%,"4,583.33",1,0,1,1,1%,0.009,0.000020834,0.008979166,218015458.2,99.1,438010875.2
PF00008704,DSK00006057,OFF00001002,C,1/19/2012,"519,046,000",M,0.01005,CHF,0.315939546,"519,034,754",1/19/2012,no_in_code,1/20/2012,E,no_hedge_value,TRUE,1%,"11,246.00",1,0,1,1,1%,0.00936,0.000021667,0.009338333,514176588.7,99.064,1033211343
PF00008705,DSK00006057,OFF00001002,C,1/19/2012,"525,954,000",M,0.01005,CHF,0.315939546,"525,942,604",1/19/2012,no_in_code,1/20/2012,E,no_hedge_value,TRUE,1%,"11,395.67",1,0,1,1,1%,0.00936,0.000021667,0.009338333,521019781.2,99.064,1046962385
PF00008706,DSK00006057,OFF00001002,C,1/19/2012,"24,057,000",M,0.01005,CHF,0.315939546,"24,056,499",1/19/2012,no_in_code,1/20/2012,E,no_hedge_value,TRUE,1%,501.19,1,0,1,1,1%,0.009,0.000020834,0.008979166,23839990.51,99.1,47896489.51
PF00009394,DSK00006325,OFF00001002,C,5/30/2012,"100,100,000",M,0.00401,CHF,0.375026522,"100,093,772",5/30/2012,no_in_code,6/6/2012,E,no_hedge_value,TRUE,0%,"6,228.44",7,0,7,7,0%,0.00384,0.000062226,0.003777774,99709411.92,99.616,199803183.9
PF00009395,DSK00006324,OFF00001001,A,5/30/2012,"15,444,000",T,0.00401,USD,1.015354348,"15,438,339",5/30/2012,no_in_code,6/29/2012,A,no_hedge_value,TRUE,1%,"5,660.72",30,0,30,30,1%,0.00528,0.000366666,0.004913334,15356824.57,99.472,30795163.57
PF00009400,DSK00006330,OFF00001001,A,5/31/2012,"165,000,000",T,0.00401,USD,1.015354348,"164,996,288",5/31/2012,no_in_code,6/1/2012,A,no_hedge_value,TRUE,1%,"3,712.42",1,0,1,1,1%,0.00972,0.0000225,0.0096975,163392524.1,99.028,328388812.1
