portfolio_id,desk_id
PF00014701,no_desk_id
PF00014703,no_desk_id
PF00014704,no_desk_id
PF00014706,no_desk_id
PF00014707,no_desk_id
PF00014708,no_desk_id
PF00014709,no_desk_id
PF00014711,no_desk_id
PF00014712,no_desk_id
PF00014713,no_desk_id
PF00014715,no_desk_id
PF00014716,no_desk_id
PF00014718,no_desk_id
PF00014720,no_desk_id
PF00015517,no_desk_id
PF00015530,no_desk_id
PF00015531,no_desk_id
PF00012890,no_desk_id
PF00012892,no_desk_id
PF00012893,no_desk_id
PF00012894,no_desk_id
PF00012896,no_desk_id
PF00012897,no_desk_id
PF00012898,no_desk_id
PF00012901,no_desk_id
PF00012904,no_desk_id
PF00012909,no_desk_id
PF00012910,no_desk_id
PF00012911,no_desk_id
PF00012914,no_desk_id
PF00012923,no_desk_id
PF00012955,no_desk_id
PF00012956,no_desk_id
PF00012957,no_desk_id
PF00012958,no_desk_id
PF00012959,no_desk_id
PF00012960,no_desk_id
PF00012961,no_desk_id
PF00012970,no_desk_id
PF00012977,no_desk_id
PF00013161,no_desk_id
PF00013162,no_desk_id
PF00013163,no_desk_id
PF00013164,no_desk_id
PF00013167,no_desk_id
PF00013246,no_desk_id
PF00013247,no_desk_id
PF00014048,no_desk_id
PF00014049,no_desk_id
PF00014051,no_desk_id
PF00014052,no_desk_id
PF00014054,no_desk_id
PF00014160,no_desk_id
PF00014161,no_desk_id
PF00014256,no_desk_id
PF00014257,no_desk_id
PF00014321,no_desk_id
PF00014892,no_desk_id
PF00014894,no_desk_id
PF00014895,no_desk_id
PF00014896,no_desk_id
PF00014897,no_desk_id
PF00014900,no_desk_id
PF00014949,no_desk_id
PF00014950,no_desk_id
PF00014952,no_desk_id
PF00014954,no_desk_id
PF00014956,no_desk_id
PF00014957,no_desk_id
PF00014959,no_desk_id
PF00014960,no_desk_id
PF00014961,no_desk_id
PF00014962,no_desk_id
PF00014964,no_desk_id
PF00014965,no_desk_id
PF00014966,no_desk_id
PF00013255,no_desk_id
PF00013256,no_desk_id
PF00013261,no_desk_id
PF00013263,no_desk_id
PF00013281,no_desk_id
PF00013283,no_desk_id
PF00013286,no_desk_id
PF00013295,no_desk_id
PF00013297,no_desk_id
PF00013298,no_desk_id
PF00013301,no_desk_id
PF00013302,no_desk_id
PF00013305,no_desk_id
PF00013342,no_desk_id
PF00013327,no_desk_id
PF00013343,no_desk_id
PF00013344,no_desk_id
PF00013346,no_desk_id
PF00013356,no_desk_id
PF00013359,no_desk_id
PF00013368,no_desk_id
PF00013369,no_desk_id
PF00013376,no_desk_id
PF00013379,no_desk_id
PF00014174,no_desk_id
PF00014175,no_desk_id
PF00014176,no_desk_id
PF00014178,no_desk_id
PF00014179,no_desk_id
PF00014377,no_desk_id
PF00014426,no_desk_id
PF00014428,no_desk_id
PF00014431,no_desk_id
PF00014433,no_desk_id
PF00014435,no_desk_id
PF00014437,no_desk_id
PF00014438,no_desk_id
PF00015015,no_desk_id
PF00015017,no_desk_id
PF00015018,no_desk_id
PF00015019,no_desk_id
PF00015020,no_desk_id
PF00015022,no_desk_id
PF00015025,no_desk_id
PF00015027,no_desk_id
PF00015028,no_desk_id
PF00015029,no_desk_id
PF00015030,no_desk_id
PF00015034,no_desk_id
PF00013076,no_desk_id
PF00013096,no_desk_id
PF00013097,no_desk_id
PF00013113,no_desk_id
PF00013121,no_desk_id
PF00013123,no_desk_id
PF00013124,no_desk_id
PF00013125,no_desk_id
PF00013142,no_desk_id
PF00013144,no_desk_id
PF00013145,no_desk_id
PF00013149,no_desk_id
PF00013150,no_desk_id
PF00013151,no_desk_id
PF00013160,no_desk_id
PF00013165,no_desk_id
PF00013169,no_desk_id
PF00013170,no_desk_id
PF00013186,no_desk_id
PF00013187,no_desk_id
PF00013191,no_desk_id
PF00013193,no_desk_id
PF00013200,no_desk_id
PF00013209,no_desk_id
PF00013320,no_desk_id
PF00013322,no_desk_id
PF00013328,no_desk_id
PF00013331,no_desk_id
PF00014047,no_desk_id
PF00014094,no_desk_id
PF00014098,no_desk_id
PF00014099,no_desk_id
PF00014101,no_desk_id
PF00014102,no_desk_id
PF00014104,no_desk_id
PF00014106,no_desk_id
PF00014107,no_desk_id
PF00014889,no_desk_id
PF00014890,no_desk_id
PF00014903,no_desk_id
PF00014905,no_desk_id
PF00014911,no_desk_id
PF00014913,no_desk_id
PF00014914,no_desk_id
PF00014917,no_desk_id
PF00014921,no_desk_id
PF00014922,no_desk_id
PF00014974,no_desk_id
PF00014976,no_desk_id
PF00015038,no_desk_id
PF00015283,no_desk_id
PF00015284,no_desk_id
PF00013380,no_desk_id
PF00013385,no_desk_id
PF00013386,no_desk_id
PF00013387,no_desk_id
PF00013388,no_desk_id
PF00013390,no_desk_id
PF00013391,no_desk_id
PF00013392,no_desk_id
PF00013394,no_desk_id
PF00013395,no_desk_id
PF00013396,no_desk_id
PF00013432,no_desk_id
PF00013433,no_desk_id
PF00013434,no_desk_id
PF00013436,no_desk_id
PF00013437,no_desk_id
PF00013439,no_desk_id
PF00013440,no_desk_id
PF00013442,no_desk_id
PF00013444,no_desk_id
PF00013446,no_desk_id
PF00013449,no_desk_id
PF00013450,no_desk_id
PF00013451,no_desk_id
PF00013456,no_desk_id
PF00013457,no_desk_id
PF00013463,no_desk_id
PF00013464,no_desk_id
PF00013465,no_desk_id
PF00013466,no_desk_id
PF00013470,no_desk_id
PF00014325,no_desk_id
PF00014326,no_desk_id
PF00014330,no_desk_id
PF00014339,no_desk_id
PF00012662,no_desk_id
PF00012663,no_desk_id
PF00012665,no_desk_id
PF00012666,no_desk_id
PF00013174,no_desk_id
PF00013175,no_desk_id
PF00013180,no_desk_id
PF00013181,no_desk_id
PF00013182,no_desk_id
PF00013403,no_desk_id
PF00013431,no_desk_id
PF00013531,no_desk_id
PF00013532,no_desk_id
PF00013754,no_desk_id
PF00013756,no_desk_id
PF00013758,no_desk_id
PF00013759,no_desk_id
PF00013760,no_desk_id
PF00013761,no_desk_id
PF00013763,no_desk_id
PF00013764,no_desk_id
PF00013766,no_desk_id
PF00013767,no_desk_id
PF00014011,no_desk_id
PF00014020,no_desk_id
PF00015285,no_desk_id
PF00015286,no_desk_id
PF00015287,no_desk_id
PF00015478,no_desk_id
PF00015599,no_desk_id
PF00015604,no_desk_id
PF00015621,no_desk_id
PF00015623,no_desk_id
PF00015631,no_desk_id
PF00012667,no_desk_id
PF00013471,no_desk_id
PF00013547,no_desk_id
PF00013548,no_desk_id
PF00013549,no_desk_id
PF00013550,no_desk_id
PF00013551,no_desk_id
PF00013552,no_desk_id
PF00013553,no_desk_id
PF00013554,no_desk_id
PF00013555,no_desk_id
PF00013556,no_desk_id
PF00013557,no_desk_id
PF00013585,no_desk_id
PF00013593,no_desk_id
PF00013594,no_desk_id
PF00013595,no_desk_id
PF00013598,no_desk_id
PF00013657,no_desk_id
PF00013658,no_desk_id
PF00013660,no_desk_id
PF00013661,no_desk_id
PF00013662,no_desk_id
PF00013664,no_desk_id
PF00013665,no_desk_id
PF00013666,no_desk_id
PF00013671,no_desk_id
PF00013673,no_desk_id
PF00013674,no_desk_id
PF00013683,no_desk_id
PF00013685,no_desk_id
PF00013686,no_desk_id
PF00013687,no_desk_id
PF00013688,no_desk_id
PF00014022,no_desk_id
PF00014023,no_desk_id
PF00014024,no_desk_id
PF00014033,no_desk_id
PF00014034,no_desk_id
PF00014035,no_desk_id
PF00014036,no_desk_id
PF00014037,no_desk_id
PF00014038,no_desk_id
PF00014040,no_desk_id
PF00014220,no_desk_id
PF00013729,no_desk_id
PF00014515,no_desk_id
PF00014522,no_desk_id
PF00014524,no_desk_id
PF00014525,no_desk_id
PF00014526,no_desk_id
PF00014529,no_desk_id
PF00014530,no_desk_id
PF00014531,no_desk_id
PF00015173,no_desk_id
PF00015183,no_desk_id
PF00015184,no_desk_id
PF00015584,no_desk_id
PF00013534,no_desk_id
PF00013535,no_desk_id
PF00013689,no_desk_id
PF00013693,no_desk_id
PF00013703,no_desk_id
PF00013704,no_desk_id
PF00013714,no_desk_id
PF00013716,no_desk_id
PF00013717,no_desk_id
PF00013718,no_desk_id
PF00013719,no_desk_id
PF00013720,no_desk_id
PF00013721,no_desk_id
PF00013726,no_desk_id
PF00013727,no_desk_id
PF00013841,no_desk_id
PF00013884,no_desk_id
PF00013885,no_desk_id
PF00013886,no_desk_id
PF00013887,no_desk_id
PF00013888,no_desk_id
PF00013889,no_desk_id
PF00013895,no_desk_id
PF00014234,no_desk_id
PF00014238,no_desk_id
PF00014239,no_desk_id
PF00014241,no_desk_id
PF00014242,no_desk_id
PF00014243,no_desk_id
PF00014244,no_desk_id
PF00014057,no_desk_id
PF00014067,no_desk_id
PF00014071,no_desk_id
PF00014072,no_desk_id
PF00014074,no_desk_id
PF00014075,no_desk_id
PF00014077,no_desk_id
PF00014078,no_desk_id
PF00014079,no_desk_id
PF00014081,no_desk_id
PF00014083,no_desk_id
PF00014084,no_desk_id
PF00013498,no_desk_id
PF00015045,no_desk_id
PF00015046,no_desk_id
PF00015047,no_desk_id
PF00015053,no_desk_id
PF00015056,no_desk_id
PF00014180,no_desk_id
PF00014149,no_desk_id
PF00014150,no_desk_id
PF00014154,no_desk_id
PF00014155,no_desk_id
PF00014183,no_desk_id
PF00014184,no_desk_id
PF00014185,no_desk_id
PF00014187,no_desk_id
PF00014189,no_desk_id
PF00014191,no_desk_id
PF00014201,no_desk_id
PF00014216,no_desk_id
PF00014217,no_desk_id
PF00014218,no_desk_id
PF00014219,no_desk_id
PF00014223,no_desk_id
PF00014224,no_desk_id
PF00014225,no_desk_id
PF00014227,no_desk_id
PF00014233,no_desk_id
PF00014245,no_desk_id
PF00014246,no_desk_id
PF00014248,no_desk_id
PF00014251,no_desk_id
PF00014252,no_desk_id
PF00014253,no_desk_id
PF00014303,no_desk_id
PF00012826,no_desk_id
PF00012827,no_desk_id
PF00012829,no_desk_id
PF00012830,no_desk_id
PF00012831,no_desk_id
PF00013808,no_desk_id
PF00013810,no_desk_id
PF00013812,no_desk_id
PF00013813,no_desk_id
PF00013934,no_desk_id
PF00013935,no_desk_id
PF00014504,no_desk_id
PF00014505,no_desk_id
PF00014506,no_desk_id
PF00014507,no_desk_id
PF00014517,no_desk_id
PF00014534,no_desk_id
PF00014535,no_desk_id
PF00014537,no_desk_id
PF00014539,no_desk_id
PF00014540,no_desk_id
PF00014542,no_desk_id
PF00014545,no_desk_id
PF00014650,no_desk_id
PF00014651,no_desk_id
PF00014652,no_desk_id
PF00014654,no_desk_id
PF00014655,no_desk_id
PF00014835,no_desk_id
PF00014838,no_desk_id
PF00014844,no_desk_id
PF00014845,no_desk_id
PF00014847,no_desk_id
PF00014848,no_desk_id
PF00014857,no_desk_id
PF00014858,no_desk_id
PF00014860,no_desk_id
PF00014862,no_desk_id
PF00014883,no_desk_id
PF00014884,no_desk_id
PF00014980,no_desk_id
PF00014981,no_desk_id
PF00014982,no_desk_id
PF00014994,no_desk_id
PF00014995,no_desk_id
PF00014996,no_desk_id
PF00015041,no_desk_id
PF00015090,no_desk_id
PF00015091,no_desk_id
PF00015092,no_desk_id
PF00015093,no_desk_id
PF00015095,no_desk_id
PF00015096,no_desk_id
PF00015113,no_desk_id
PF00015114,no_desk_id
PF00015115,no_desk_id
PF00015116,no_desk_id
PF00012547,no_desk_id
PF00012548,no_desk_id
PF00012551,no_desk_id
PF00012553,no_desk_id
PF00012557,no_desk_id
PF00012559,no_desk_id
PF00012560,no_desk_id
PF00012561,no_desk_id
PF00012568,no_desk_id
PF00012572,no_desk_id
PF00012577,no_desk_id
PF00012582,no_desk_id
PF00012737,no_desk_id
PF00012739,no_desk_id
PF00012740,no_desk_id
PF00012741,no_desk_id
PF00013779,no_desk_id
PF00013780,no_desk_id
PF00013781,no_desk_id
PF00013782,no_desk_id
PF00013783,no_desk_id
PF00013784,no_desk_id
PF00013792,no_desk_id
PF00014665,no_desk_id
PF00014666,no_desk_id
PF00014667,no_desk_id
PF00014304,no_desk_id
PF00014519,no_desk_id
PF00014520,no_desk_id
PF00014592,no_desk_id
PF00014594,no_desk_id
PF00014595,no_desk_id
PF00014596,no_desk_id
PF00014680,no_desk_id
PF00014681,no_desk_id
PF00014696,no_desk_id
PF00014697,no_desk_id
PF00014732,no_desk_id
PF00014733,no_desk_id
PF00014779,no_desk_id
PF00014781,no_desk_id
PF00014782,no_desk_id
PF00014783,no_desk_id
PF00014784,no_desk_id
PF00014786,no_desk_id
PF00014787,no_desk_id
PF00014788,no_desk_id
PF00014789,no_desk_id
PF00014791,no_desk_id
PF00014792,no_desk_id
PF00014798,no_desk_id
PF00014799,no_desk_id
PF00014805,no_desk_id
PF00014806,no_desk_id
PF00014808,no_desk_id
PF00012502,no_desk_id
PF00012503,no_desk_id
PF00012504,no_desk_id
PF00012505,no_desk_id
PF00012506,no_desk_id
PF00012507,no_desk_id
PF00012510,no_desk_id
PF00012522,no_desk_id
PF00013401,no_desk_id
PF00013405,no_desk_id
PF00013406,no_desk_id
PF00013409,no_desk_id
PF00013411,no_desk_id
PF00013413,no_desk_id
PF00013414,no_desk_id
PF00013415,no_desk_id
PF00013416,no_desk_id
PF00013422,no_desk_id
PF00013424,no_desk_id
PF00013425,no_desk_id
PF00013426,no_desk_id
PF00013427,no_desk_id
PF00013428,no_desk_id
PF00013429,no_desk_id
PF00015117,no_desk_id
PF00015118,no_desk_id
PF00015207,no_desk_id
PF00015208,no_desk_id
PF00015210,no_desk_id
PF00015212,no_desk_id
PF00015217,no_desk_id
PF00015220,no_desk_id
PF00015532,no_desk_id
PF00015535,no_desk_id
PF00015536,no_desk_id
PF00015548,no_desk_id
PF00015549,no_desk_id
PF00015550,no_desk_id
PF00015553,no_desk_id
PF00015565,no_desk_id
PF00015627,no_desk_id
PF00013831,no_desk_id
PF00013832,no_desk_id
PF00013833,no_desk_id
PF00013835,no_desk_id
PF00013836,no_desk_id
PF00014439,no_desk_id
PF00014441,no_desk_id
PF00014443,no_desk_id
PF00014445,no_desk_id
PF00014447,no_desk_id
PF00014546,no_desk_id
PF00014547,no_desk_id
PF00014549,no_desk_id
PF00014553,no_desk_id
PF00014554,no_desk_id
PF00014556,no_desk_id
PF00014670,no_desk_id
PF00015031,no_desk_id
PF00015032,no_desk_id
PF00014923,no_desk_id
PF00014924,no_desk_id
PF00014925,no_desk_id
PF00014926,no_desk_id
PF00014930,no_desk_id
PF00014931,no_desk_id
PF00014932,no_desk_id
PF00014936,no_desk_id
PF00014937,no_desk_id
PF00014938,no_desk_id
PF00014939,no_desk_id
PF00014944,no_desk_id
PF00014946,no_desk_id
PF00014947,no_desk_id
PF00014967,no_desk_id
PF00014969,no_desk_id
PF00014970,no_desk_id
PF00014972,no_desk_id
PF00014973,no_desk_id
PF00015039,no_desk_id
PF00015040,no_desk_id
PF00015072,no_desk_id
PF00015080,no_desk_id
PF00015081,no_desk_id
PF00015082,no_desk_id
PF00015083,no_desk_id
PF00015086,no_desk_id
PF00015087,no_desk_id
PF00012962,no_desk_id
PF00012963,no_desk_id
PF00012965,no_desk_id
PF00012966,no_desk_id
PF00012967,no_desk_id
PF00012971,no_desk_id
PF00012973,no_desk_id
PF00012974,no_desk_id
PF00013873,no_desk_id
PF00013973,no_desk_id
PF00015089,no_desk_id
PF00015119,no_desk_id
PF00015126,no_desk_id
PF00015135,no_desk_id
PF00015136,no_desk_id
PF00015156,no_desk_id
PF00015157,no_desk_id
PF00015158,no_desk_id
PF00015159,no_desk_id
PF00015160,no_desk_id
PF00015187,no_desk_id
PF00015188,no_desk_id
PF00015189,no_desk_id
PF00015192,no_desk_id
PF00015226,no_desk_id
PF00015227,no_desk_id
PF00015228,no_desk_id
PF00015229,no_desk_id
PF00015230,no_desk_id
PF00015231,no_desk_id
PF00015233,no_desk_id
PF00015234,no_desk_id
PF00015235,no_desk_id
PF00015237,no_desk_id
PF00015238,no_desk_id
PF00015239,no_desk_id
PF00015240,no_desk_id
PF00015242,no_desk_id
PF00015243,no_desk_id
PF00013817,no_desk_id
PF00013930,no_desk_id
PF00014658,no_desk_id
PF00014660,no_desk_id
PF00014664,no_desk_id
PF00014722,no_desk_id
PF00014724,no_desk_id
PF00014726,no_desk_id
PF00014728,no_desk_id
PF00014729,no_desk_id
PF00014730,no_desk_id
PF00014731,no_desk_id
PF00014839,no_desk_id
PF00014840,no_desk_id
PF00014842,no_desk_id
PF00014849,no_desk_id
PF00014851,no_desk_id
PF00014852,no_desk_id
PF00014853,no_desk_id
PF00014854,no_desk_id
PF00014855,no_desk_id
PF00014941,no_desk_id
PF00014943,no_desk_id
PF00014948,no_desk_id
PF00012763,no_desk_id
PF00012765,no_desk_id
PF00012775,no_desk_id
PF00012782,no_desk_id
PF00012785,no_desk_id
PF00012788,no_desk_id
PF00012789,no_desk_id
PF00012793,no_desk_id
PF00012795,no_desk_id
PF00012797,no_desk_id
PF00012798,no_desk_id
PF00012799,no_desk_id
PF00012800,no_desk_id
PF00012811,no_desk_id
PF00012812,no_desk_id
PF00012813,no_desk_id
PF00012816,no_desk_id
PF00012817,no_desk_id
PF00012821,no_desk_id
PF00013874,no_desk_id
PF00013875,no_desk_id
PF00013877,no_desk_id
PF00013883,no_desk_id
PF00015245,no_desk_id
PF00015249,no_desk_id
PF00015259,no_desk_id
PF00015260,no_desk_id
PF00015261,no_desk_id
PF00015262,no_desk_id
PF00015263,no_desk_id
PF00015265,no_desk_id
PF00015267,no_desk_id
PF00015268,no_desk_id
PF00015542,no_desk_id
PF00015543,no_desk_id
PF00015544,no_desk_id
PF00015545,no_desk_id
PF00015546,no_desk_id
PF00015547,no_desk_id
PF00015554,no_desk_id
PF00015555,no_desk_id
PF00015558,no_desk_id
PF00015559,no_desk_id
PF00015560,no_desk_id
PF00015561,no_desk_id
PF00015564,no_desk_id
PF00015576,no_desk_id
PF00015577,no_desk_id
PF00015578,no_desk_id
PF00015579,no_desk_id
PF00015580,no_desk_id
PF00015595,no_desk_id
PF00015607,no_desk_id
PF00015608,no_desk_id
PF00013265,no_desk_id
PF00013266,no_desk_id
PF00013267,no_desk_id
PF00013268,no_desk_id
PF00013270,no_desk_id
PF00013275,no_desk_id
PF00013276,no_desk_id
PF00013277,no_desk_id
PF00013293,no_desk_id
PF00013294,no_desk_id
PF00013306,no_desk_id
PF00013307,no_desk_id
PF00013309,no_desk_id
PF00013312,no_desk_id
PF00015610,no_desk_id
PF00015611,no_desk_id
PF00015121,no_desk_id
PF00015130,no_desk_id
PF00015131,no_desk_id
PF00015133,no_desk_id
PF00015301,no_desk_id
PF00015302,no_desk_id
PF00015303,no_desk_id
PF00015444,no_desk_id
PF00015513,no_desk_id
PF00015514,no_desk_id
PF00015515,no_desk_id
PF00015518,no_desk_id
PF00014580,no_desk_id
PF00014604,no_desk_id
PF00014609,no_desk_id
PF00014610,no_desk_id
PF00014611,no_desk_id
PF00014612,no_desk_id
PF00014615,no_desk_id
PF00014616,no_desk_id
PF00014679,no_desk_id
PF00014684,no_desk_id
PF00014687,no_desk_id
PF00014689,no_desk_id
PF00015003,no_desk_id
PF00015006,no_desk_id
PF00015011,no_desk_id
PF00015415,no_desk_id
PF00015416,no_desk_id
PF00015419,no_desk_id
PF00015420,no_desk_id
PF00015423,no_desk_id
PF00013821,no_desk_id
PF00013822,no_desk_id
PF00014692,no_desk_id
PF00014693,no_desk_id
PF00014694,no_desk_id
PF00014915,no_desk_id
PF00014916,no_desk_id
PF00014919,no_desk_id
PF00014920,no_desk_id
PF00015009,no_desk_id
PF00015014,no_desk_id
PF00015297,no_desk_id
PF00015305,no_desk_id
PF00015310,no_desk_id
PF00015311,no_desk_id
PF00015313,no_desk_id
PF00015316,no_desk_id
PF00015387,no_desk_id
PF00015389,no_desk_id
PF00015390,no_desk_id
PF00015391,no_desk_id
PF00015392,no_desk_id
PF00013998,no_desk_id
PF00013999,no_desk_id
PF00014002,no_desk_id
PF00014003,no_desk_id
PF00014005,no_desk_id
PF00014450,no_desk_id
PF00014452,no_desk_id
PF00014454,no_desk_id
PF00014455,no_desk_id
PF00015492,no_desk_id
PF00015493,no_desk_id
PF00015497,no_desk_id
PF00013078,no_desk_id
PF00013079,no_desk_id
PF00013080,no_desk_id
PF00013086,no_desk_id
PF00013087,no_desk_id
PF00013089,no_desk_id
PF00013092,no_desk_id
PF00013093,no_desk_id
PF00013094,no_desk_id
PF00013095,no_desk_id
PF00013099,no_desk_id
PF00013101,no_desk_id
PF00013103,no_desk_id
PF00013104,no_desk_id
PF00013105,no_desk_id
PF00013107,no_desk_id
PF00013110,no_desk_id
PF00013112,no_desk_id
PF00013118,no_desk_id
PF00013119,no_desk_id
PF00013120,no_desk_id
PF00013128,no_desk_id
PF00013129,no_desk_id
PF00013131,no_desk_id
PF00013132,no_desk_id
PF00013146,no_desk_id
PF00013147,no_desk_id
PF00013148,no_desk_id
PF00015636,no_desk_id
PF00015450,no_desk_id
PF00015451,no_desk_id
PF00015456,no_desk_id
PF00015460,no_desk_id
PF00015461,no_desk_id
PF00015463,no_desk_id
PF00015464,no_desk_id
PF00015465,no_desk_id
PF00015469,no_desk_id
PF00015470,no_desk_id
PF00013891,no_desk_id
PF00013892,no_desk_id
PF00013893,no_desk_id
PF00015371,no_desk_id
PF00015372,no_desk_id
PF00015373,no_desk_id
PF00015374,no_desk_id
PF00015375,no_desk_id
PF00015376,no_desk_id
PF00015381,no_desk_id
PF00015480,no_desk_id
PF00015481,no_desk_id
PF00015527,no_desk_id
PF00015528,no_desk_id
PF00015537,no_desk_id
PF00015538,no_desk_id
PF00015539,no_desk_id
PF00013156,no_desk_id
PF00013158,no_desk_id
PF00013159,no_desk_id
PF00013522,no_desk_id
PF00013523,no_desk_id
PF00013525,no_desk_id
PF00015170,no_desk_id
PF00015177,no_desk_id
PF00015178,no_desk_id
PF00015179,no_desk_id
PF00015304,no_desk_id
PF00015323,no_desk_id
PF00013487,no_desk_id
PF00013488,no_desk_id
PF00013489,no_desk_id
PF00013490,no_desk_id
PF00013492,no_desk_id
PF00013496,no_desk_id
PF00013497,no_desk_id
PF00013501,no_desk_id
PF00013502,no_desk_id
PF00013503,no_desk_id
PF00013509,no_desk_id
PF00013511,no_desk_id
PF00013512,no_desk_id
PF00013514,no_desk_id
PF00013515,no_desk_id
PF00013516,no_desk_id
PF00013517,no_desk_id
PF00013519,no_desk_id
PF00013520,no_desk_id
PF00013599,no_desk_id
PF00013600,no_desk_id
PF00013601,no_desk_id
PF00013609,no_desk_id
PF00013610,no_desk_id
PF00013611,no_desk_id
PF00013612,no_desk_id
PF00013613,no_desk_id
PF00013619,no_desk_id
PF00015306,no_desk_id
PF00015309,no_desk_id
PF00015382,no_desk_id
PF00015384,no_desk_id
PF00015386,no_desk_id
PF00015569,no_desk_id
PF00015570,no_desk_id
PF00015571,no_desk_id
PF00013313,no_desk_id
PF00013314,no_desk_id
PF00013316,no_desk_id
PF00013317,no_desk_id
PF00013325,no_desk_id
PF00013814,no_desk_id
PF00013818,no_desk_id
PF00013819,no_desk_id
PF00013862,no_desk_id
PF00013863,no_desk_id
PF00013865,no_desk_id
PF00015068,no_desk_id
PF00015069,no_desk_id
PF00015070,no_desk_id
PF00015071,no_desk_id
PF00015073,no_desk_id
PF00015074,no_desk_id
PF00015076,no_desk_id
PF00015097,no_desk_id
PF00015100,no_desk_id
PF00015101,no_desk_id
PF00015107,no_desk_id
PF00015108,no_desk_id
PF00015110,no_desk_id
PF00015111,no_desk_id
PF00015625,no_desk_id
PF00015626,no_desk_id
PF00013621,no_desk_id
PF00013622,no_desk_id
PF00013623,no_desk_id
PF00013630,no_desk_id
PF00013631,no_desk_id
PF00013633,no_desk_id
PF00013640,no_desk_id
PF00013641,no_desk_id
PF00013643,no_desk_id
PF00013644,no_desk_id
PF00013646,no_desk_id
PF00013648,no_desk_id
PF00013649,no_desk_id
PF00013653,no_desk_id
PF00013654,no_desk_id
PF00013656,no_desk_id
PF00013670,no_desk_id
PF00013675,no_desk_id
PF00013678,no_desk_id
PF00013695,no_desk_id
PF00013701,no_desk_id
PF00013705,no_desk_id
PF00013706,no_desk_id
PF00013708,no_desk_id
PF00013709,no_desk_id
PF00013710,no_desk_id
PF00013769,no_desk_id
PF00013770,no_desk_id
PF00013772,no_desk_id
PF00012479,no_desk_id
PF00014448,no_desk_id
PF00014449,no_desk_id
PF00014456,no_desk_id
PF00014458,no_desk_id
PF00014462,no_desk_id
PF00014463,no_desk_id
PF00014597,no_desk_id
PF00014598,no_desk_id
PF00014599,no_desk_id
PF00014600,no_desk_id
PF00014601,no_desk_id
