,portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,absolute_return,period_of_holding,start-creation,creation-sell
4079,PF00014258,no_desk_id,OFF00001002,C,8/2/2016,56925000,M,-0.00371,CHF,-0.47466087,56919465.63,8/2/2016,TRUE,8/9/2016,E,FALSE,TRUE,5534.375,7,0,7
4080,PF00014259,no_desk_id,OFF00001002,C,8/2/2016,182083000,M,-0.00371,CHF,-0.47466087,182065297.5,8/2/2016,TRUE,8/9/2016,E,FALSE,TRUE,17702.51389,7,0,7
4081,PF00014893,no_desk_id,OFF00001001,A,1/23/2017,11000000,T,-0.00187,USD,1.630295455,11005842.27,1/19/2017,TRUE,4/24/2017,A,FALSE,TRUE,-5842.267937,95,-4,95
4082,PF00014951,no_desk_id,OFF00001002,C,2/7/2017,38390000,M,-0.00172,CHF,-0.51169,38277431.99,2/7/2017,TRUE,5/9/2017,E,FALSE,TRUE,112568.0111,91,0,91
4083,PF00014953,no_desk_id,OFF00001002,C,2/7/2017,18040000,M,-0.00172,CHF,-0.51169,18037263.93,2/7/2017,TRUE,2/14/2017,E,FALSE,TRUE,2736.066667,7,0,7
4084,PF00014955,no_desk_id,OFF00001002,C,2/7/2017,3619000,M,-0.00172,CHF,-0.51169,3618444.081,2/7/2017,TRUE,2/15/2017,E,FALSE,TRUE,555.9186111,8,0,8
4085,PF00014958,no_desk_id,OFF00001002,C,2/8/2017,12892000,M,-0.00172,CHF,-0.51169,12854613.2,2/8/2017,TRUE,5/9/2017,E,FALSE,TRUE,37386.8,90,0,90
4086,PF00014963,no_desk_id,OFF00001002,B,2/13/2017,27500000,T,-0.00172,USD,1.723958,27505562.24,2/9/2017,TRUE,3/13/2017,B,FALSE,TRUE,-5562.235919,32,-4,32
4087,PF00013262,no_desk_id,OFF00001002,C,9/18/2015,42735000,M,-0.00099,CHF,-0.560227273,42733421.18,9/18/2015,TRUE,9/25/2015,E,FALSE,TRUE,1578.820833,7,0,7
4088,PF00013278,no_desk_id,OFF00001002,C,9/24/2015,117535000,M,-0.00099,CHF,-0.560227273,117473261.5,9/24/2015,TRUE,11/24/2015,E,FALSE,TRUE,61738.52361,61,0,61
4089,PF00013280,no_desk_id,OFF00001001,A,9/28/2015,44000000,T,-0.00099,USD,0.852663636,43994439.59,9/24/2015,TRUE,12/28/2015,A,FALSE,TRUE,5560.408337,95,-4,95
4090,PF00013282,no_desk_id,OFF00001002,B,9/28/2015,33000000,T,-0.00099,USD,0.852663636,32999037.53,9/24/2015,TRUE,10/28/2015,B,FALSE,TRUE,962.4719279,34,-4,34
4091,PF00013284,no_desk_id,OFF00001002,B,9/28/2015,33000000,T,-0.00099,USD,0.852663636,32999037.53,9/24/2015,TRUE,10/28/2015,B,FALSE,TRUE,962.4719279,34,-4,34
4092,PF00013285,no_desk_id,OFF00001001,A,9/28/2015,5500000,T,-0.00099,USD,0.852663636,5499839.588,9/24/2015,TRUE,10/28/2015,A,FALSE,TRUE,160.411988,34,-4,34
4093,PF00013296,no_desk_id,OFF00001002,B,9/30/2015,88000000,T,-0.00099,USD,0.852663636,87996773.45,9/28/2015,TRUE,11/2/2015,B,FALSE,TRUE,3226.54836,35,-2,35
4094,PF00013299,no_desk_id,OFF00001002,B,9/30/2015,44000000,T,-0.00099,USD,0.852663636,43998288.96,9/28/2015,TRUE,11/4/2015,B,FALSE,TRUE,1711.04457,37,-2,37
4095,PF00013300,no_desk_id,OFF00001002,C,9/29/2015,154000000,M,-0.00099,CHF,-0.560227273,153951233.3,9/29/2015,TRUE,11/6/2015,E,FALSE,TRUE,48766.66667,38,0,38
4096,PF00013303,no_desk_id,OFF00001002,C,9/29/2015,14080000,M,-0.00099,CHF,-0.560227273,14075541.33,9/29/2015,TRUE,11/6/2015,E,FALSE,TRUE,4458.666667,38,0,38
4097,PF00013304,no_desk_id,OFF00001002,C,9/29/2015,121000000,M,-0.00099,CHF,-0.560227273,120964708.3,9/29/2015,TRUE,11/3/2015,E,FALSE,TRUE,35291.66667,35,0,35
4098,PF00013326,no_desk_id,OFF00001002,B,10/8/2015,55000000,T,-0.00113,USD,0.837865909,54998288.94,10/6/2015,TRUE,11/9/2015,B,FALSE,TRUE,1711.057878,34,-2,34
4099,PF00013345,no_desk_id,OFF00001002,B,10/14/2015,33000000,T,-0.00113,USD,0.837865909,32998941.28,10/12/2015,TRUE,11/16/2015,B,FALSE,TRUE,1058.716033,35,-2,35
4100,PF00013357,no_desk_id,OFF00001002,C,10/16/2015,22022000,M,-0.00113,CHF,-0.568227273,22021186.41,10/16/2015,TRUE,10/23/2015,E,FALSE,TRUE,813.5905556,7,0,7
4101,PF00013358,no_desk_id,OFF00001002,C,10/16/2015,67342000,M,-0.00113,CHF,-0.568227273,67339512.09,10/16/2015,TRUE,10/23/2015,E,FALSE,TRUE,2487.912778,7,0,7
4102,PF00013377,no_desk_id,OFF00001002,B,10/28/2015,22000000,T,-0.00113,USD,0.837865909,21999294.19,10/26/2015,TRUE,11/30/2015,B,FALSE,TRUE,705.8106885,35,-2,35
4103,PF00013378,no_desk_id,OFF00001002,B,10/28/2015,33000000,T,-0.00113,USD,0.837865909,32998941.28,10/26/2015,TRUE,11/30/2015,B,FALSE,TRUE,1058.716033,35,-2,35
4104,PF00014375,no_desk_id,OFF00001002,C,9/7/2016,26147000,M,-0.00372,CHF,-0.484519545,26144457.93,9/7/2016,TRUE,9/14/2016,E,FALSE,TRUE,2542.069444,7,0,7
4105,PF00014376,no_desk_id,OFF00001002,C,9/7/2016,70653000,M,-0.00372,CHF,-0.484519545,70646130.96,9/7/2016,TRUE,9/14/2016,E,FALSE,TRUE,6869.041667,7,0,7
4106,PF00014378,no_desk_id,OFF00001002,C,9/7/2016,91883000,M,-0.00372,CHF,-0.484519545,91639510.05,9/7/2016,TRUE,12/6/2016,E,FALSE,TRUE,243489.95,90,0,90
4107,PF00014427,no_desk_id,OFF00001001,A,9/21/2016,17050000,T,-0.00372,USD,1.556031364,17055604.66,9/21/2016,TRUE,12/21/2016,A,FALSE,TRUE,-5604.661198,91,0,91
4108,PF00014434,no_desk_id,OFF00001002,C,9/22/2016,44000000,M,-0.00372,CHF,-0.484519545,43881688.89,9/22/2016,TRUE,12/19/2016,E,FALSE,TRUE,118311.1111,88,0,88
4109,PF00014436,no_desk_id,OFF00001002,C,9/22/2016,18700000,M,-0.00372,CHF,-0.484519545,18698181.94,9/22/2016,TRUE,9/29/2016,E,FALSE,TRUE,1818.055556,7,0,7
4110,PF00015016,no_desk_id,OFF00001001,A,2/27/2017,9482000,T,-0.00172,USD,1.723958,9484729.494,2/27/2017,TRUE,3/27/2017,A,FALSE,TRUE,-2729.494377,28,0,28
4111,PF00015021,no_desk_id,OFF00001002,C,2/27/2017,2046000,M,-0.00172,CHF,-0.51169,2044449.587,2/27/2017,TRUE,3/31/2017,E,FALSE,TRUE,1550.413333,32,0,32
4112,PF00015023,no_desk_id,OFF00001002,C,2/28/2017,2794000,M,-0.00172,CHF,-0.51169,2791882.769,2/27/2017,TRUE,3/31/2017,E,FALSE,TRUE,2117.231111,32,-1,32
4113,PF00015024,no_desk_id,OFF00001002,C,2/27/2017,627000,M,-0.00172,CHF,-0.51169,626524.8733,2/27/2017,TRUE,3/31/2017,E,FALSE,TRUE,475.1266667,32,0,32
4114,PF00015026,no_desk_id,OFF00001002,C,2/27/2017,77000,M,-0.00172,CHF,-0.51169,76941.65111,2/27/2017,TRUE,3/31/2017,E,FALSE,TRUE,58.34888889,32,0,32
4115,PF00015033,no_desk_id,OFF00001002,C,2/28/2017,55418000,M,-0.00172,CHF,-0.51169,55409487.18,2/28/2017,TRUE,3/8/2017,E,FALSE,TRUE,8512.820556,8,0,8
4116,PF00013114,no_desk_id,OFF00001002,C,8/5/2015,77550000,M,-0.00078,CHF,-0.54547619,77505322.58,8/5/2015,TRUE,10/6/2015,E,FALSE,TRUE,44677.41667,62,0,62
4117,PF00013122,no_desk_id,OFF00001002,C,8/7/2015,36300000,M,-0.00078,CHF,-0.54547619,36298729.5,8/7/2015,TRUE,8/14/2015,E,FALSE,TRUE,1270.5,7,0,7
4118,PF00013127,no_desk_id,OFF00001002,C,8/10/2015,48730000,M,-0.00078,CHF,-0.54547619,48728294.45,8/10/2015,TRUE,8/17/2015,E,FALSE,TRUE,1705.55,7,0,7
4119,PF00013143,no_desk_id,OFF00001002,C,8/12/2015,155705000,M,-0.00078,CHF,-0.54547619,155699550.3,8/12/2015,TRUE,8/19/2015,E,FALSE,TRUE,5449.675,7,0,7
4120,PF00013152,no_desk_id,OFF00001002,C,8/14/2015,176671000,M,-0.00078,CHF,-0.54547619,176664473,8/14/2015,TRUE,8/21/2015,E,FALSE,TRUE,6527.011944,7,0,7
4121,PF00013168,no_desk_id,OFF00001002,C,8/21/2015,133650000,M,-0.00078,CHF,-0.54547619,133617775.5,8/21/2015,TRUE,9/21/2015,E,FALSE,TRUE,32224.5,31,0,31
4122,PF00013185,no_desk_id,OFF00001002,B,9/2/2015,115115000,N,-0.00078,GBP,1.010132857,115102638.3,8/28/2015,TRUE,9/9/2015,C,FALSE,TRUE,12361.708,12,-5,12
4123,PF00013192,no_desk_id,OFF00001002,C,9/1/2015,3245000,M,-0.00099,CHF,-0.560227273,3244880.115,9/1/2015,TRUE,9/8/2015,E,FALSE,TRUE,119.8847222,7,0,7
4124,PF00013201,no_desk_id,OFF00001002,C,9/3/2015,55000000,M,-0.00099,CHF,-0.560227273,54997968.06,9/3/2015,TRUE,9/10/2015,E,FALSE,TRUE,2031.944444,7,0,7
4125,PF00013202,no_desk_id,OFF00001002,C,9/3/2015,85800000,M,-0.00099,CHF,-0.560227273,85709910,9/3/2015,TRUE,12/2/2015,E,FALSE,TRUE,90090,90,0,90
4126,PF00013318,no_desk_id,OFF00001002,C,10/5/2015,220000000,M,-0.00113,CHF,-0.568227273,219884622.2,10/5/2015,TRUE,12/3/2015,E,FALSE,TRUE,115377.7778,59,0,59
4127,PF00013319,no_desk_id,OFF00001002,C,10/5/2015,109846000,M,-0.00113,CHF,-0.568227273,109810300.1,10/5/2015,TRUE,11/13/2015,E,FALSE,TRUE,35699.95,39,0,39
4128,PF00013321,no_desk_id,OFF00001002,C,10/5/2015,29546000,M,-0.00113,CHF,-0.568227273,29544752.5,10/5/2015,TRUE,10/13/2015,E,FALSE,TRUE,1247.497778,8,0,8
4129,PF00013329,no_desk_id,OFF00001002,C,10/6/2015,60500000,M,-0.00113,CHF,-0.568227273,60468271.11,10/6/2015,TRUE,12/4/2015,E,FALSE,TRUE,31728.88889,59,0,59
4130,PF00013330,no_desk_id,OFF00001002,C,10/6/2015,92257000,M,-0.00113,CHF,-0.568227273,92253591.62,10/6/2015,TRUE,10/13/2015,E,FALSE,TRUE,3408.383611,7,0,7
4131,PF00014096,no_desk_id,OFF00001002,B,6/16/2016,44000000,T,-0.00349,USD,1.259222727,44005684.07,6/15/2016,TRUE,7/18/2016,B,FALSE,TRUE,-5684.067525,33,-1,33
4132,PF00014097,no_desk_id,OFF00001002,C,6/15/2016,56639000,M,-0.00349,CHF,-0.556872727,56534217.85,6/15/2016,TRUE,9/13/2016,E,FALSE,TRUE,104782.15,90,0,90
4133,PF00014100,no_desk_id,OFF00001002,C,6/16/2016,12023000,M,-0.00349,CHF,-0.556872727,12021947.99,6/16/2016,TRUE,6/23/2016,E,FALSE,TRUE,1052.0125,7,0,7
4134,PF00014103,no_desk_id,OFF00001002,B,6/20/2016,33000000,U,-0.00349,JPY,0.080708182,33019811.89,6/16/2016,TRUE,7/20/2016,F,FALSE,TRUE,-19811.88713,34,-4,34
4135,PF00014105,no_desk_id,OFF00001001,A,6/21/2016,33000000,T,-0.00349,USD,1.259222727,33010966.98,6/17/2016,TRUE,9/21/2016,A,FALSE,TRUE,-10966.97681,96,-4,96
4136,PF00014108,no_desk_id,OFF00001002,C,6/17/2016,82500000,M,-0.00349,CHF,-0.556872727,82492781.25,6/17/2016,TRUE,6/24/2016,E,FALSE,TRUE,7218.75,7,0,7
4137,PF00014109,no_desk_id,OFF00001002,C,6/17/2016,13211000,M,-0.00349,CHF,-0.556872727,13209844.04,6/17/2016,TRUE,6/24/2016,E,FALSE,TRUE,1155.9625,7,0,7
4138,PF00014656,no_desk_id,OFF00001002,C,11/21/2016,26312000,M,-0.00374,CHF,-0.494990909,26309441.89,11/21/2016,TRUE,11/29/2016,E,FALSE,TRUE,2558.111111,8,0,8
4139,PF00014887,no_desk_id,OFF00001002,C,1/18/2017,77000000,M,-0.00187,CHF,-0.480409091,76769000,1/18/2017,TRUE,4/18/2017,E,FALSE,TRUE,231000,90,0,90
4140,PF00014888,no_desk_id,OFF00001002,C,1/18/2017,22814000,M,-0.00187,CHF,-0.480409091,22810539.88,1/18/2017,TRUE,1/25/2017,E,FALSE,TRUE,3460.123333,7,0,7
4141,PF00014906,no_desk_id,OFF00001002,B,1/27/2017,33000000,U,-0.00187,JPY,0.122299545,33021610.81,1/25/2017,TRUE,2/27/2017,F,FALSE,TRUE,-21610.80974,33,-2,33
4142,PF00014907,no_desk_id,OFF00001002,C,1/25/2017,88000000,M,-0.00187,CHF,-0.480409091,87986653.33,1/25/2017,TRUE,2/1/2017,E,FALSE,TRUE,13346.66667,7,0,7
4143,PF00014908,no_desk_id,OFF00001002,C,1/25/2017,108702000,M,-0.00187,CHF,-0.480409091,108685513.5,1/25/2017,TRUE,2/1/2017,E,FALSE,TRUE,16486.47,7,0,7
4144,PF00014909,no_desk_id,OFF00001002,C,1/25/2017,23419000,M,-0.00187,CHF,-0.480409091,23415448.12,1/25/2017,TRUE,2/1/2017,E,FALSE,TRUE,3551.881667,7,0,7
4145,PF00014910,no_desk_id,OFF00001002,C,1/25/2017,22000,M,-0.00187,CHF,-0.480409091,21996.66333,1/25/2017,TRUE,2/1/2017,E,FALSE,TRUE,3.336666667,7,0,7
4146,PF00014912,no_desk_id,OFF00001002,B,1/30/2017,82500000,N,-0.00187,GBP,0.740405455,82478374.85,1/26/2017,TRUE,2/28/2017,C,FALSE,TRUE,21625.15198,33,-4,33
4147,PF00014918,no_desk_id,OFF00001001,A,1/27/2017,110000000,T,-0.00187,USD,1.630295455,110048146.1,1/27/2017,TRUE,4/27/2017,A,FALSE,TRUE,-48146.0639,90,0,90
4148,PF00014975,no_desk_id,OFF00001002,C,2/14/2017,3674000,M,-0.00172,CHF,-0.51169,3673442.777,2/14/2017,TRUE,2/22/2017,E,FALSE,TRUE,557.2233333,8,0,8
4149,PF00013382,no_desk_id,OFF00001002,C,10/27/2015,92257000,M,-0.00113,CHF,-0.568227273,92253591.62,10/27/2015,TRUE,11/3/2015,E,FALSE,TRUE,3408.383611,7,0,7
4150,PF00013383,no_desk_id,OFF00001002,B,10/27/2015,40865000,N,-0.00113,GBP,1.031740455,40860846.75,10/27/2015,TRUE,11/4/2015,C,FALSE,TRUE,4153.25319,8,0,8
4151,PF00013384,no_desk_id,OFF00001002,C,10/28/2015,58124000,M,-0.00113,CHF,-0.568227273,58121852.64,10/28/2015,TRUE,11/4/2015,E,FALSE,TRUE,2147.358889,7,0,7
4152,PF00013389,no_desk_id,OFF00001002,C,10/29/2015,9218000,M,-0.00113,CHF,-0.568227273,9215869.618,10/29/2015,TRUE,11/30/2015,E,FALSE,TRUE,2130.382222,32,0,32
4153,PF00013393,no_desk_id,OFF00001002,C,10/30/2015,85250000,M,-0.00113,CHF,-0.568227273,85246850.49,10/30/2015,TRUE,11/6/2015,E,FALSE,TRUE,3149.513889,7,0,7
4154,PF00013435,no_desk_id,OFF00001002,B,11/16/2015,22000000,T,-0.00119,USD,0.93437381,21997470.29,11/12/2015,TRUE,2/16/2016,B,FALSE,TRUE,2529.709083,96,-4,96
4155,PF00013438,no_desk_id,OFF00001002,C,11/13/2015,75295000,M,-0.00119,CHF,-0.667095238,75292218.27,11/13/2015,TRUE,11/20/2015,E,FALSE,TRUE,2781.731944,7,0,7
4156,PF00013443,no_desk_id,OFF00001002,C,11/16/2015,54175000,M,-0.00119,CHF,-0.667095238,54161998,11/16/2015,TRUE,12/18/2015,E,FALSE,TRUE,13002,32,0,32
4157,PF00013445,no_desk_id,OFF00001001,A,11/19/2015,42900000,T,-0.00119,USD,0.93437381,42898856.03,11/17/2015,TRUE,12/21/2015,A,FALSE,TRUE,1143.969494,34,-2,34
4158,PF00013467,no_desk_id,OFF00001002,C,11/24/2015,14894000,M,-0.00119,CHF,-0.667095238,14893449.75,11/24/2015,TRUE,12/1/2015,E,FALSE,TRUE,550.2505556,7,0,7
4159,PF00013468,no_desk_id,OFF00001002,C,11/24/2015,103950000,M,-0.00119,CHF,-0.667095238,103801553.6,11/24/2015,TRUE,2/29/2016,E,FALSE,TRUE,148446.375,97,0,97
4160,PF00014327,no_desk_id,OFF00001002,C,8/24/2016,26147000,M,-0.00371,CHF,-0.47466087,26144457.93,8/24/2016,TRUE,8/31/2016,E,FALSE,TRUE,2542.069444,7,0,7
4161,PF00014328,no_desk_id,OFF00001002,C,8/24/2016,96481000,M,-0.00371,CHF,-0.47466087,96471619.9,8/24/2016,TRUE,8/31/2016,E,FALSE,TRUE,9380.097222,7,0,7
4162,PF00014329,no_desk_id,OFF00001002,C,8/24/2016,65714000,M,-0.00371,CHF,-0.47466087,65706698.44,8/24/2016,TRUE,9/1/2016,E,FALSE,TRUE,7301.555556,8,0,8
4163,PF00014331,no_desk_id,OFF00001002,B,8/26/2016,22000000,T,-0.00371,USD,1.444152609,22003410.53,8/24/2016,TRUE,9/26/2016,B,FALSE,TRUE,-3410.528632,33,-2,33
4164,PF00014340,no_desk_id,OFF00001002,C,8/26/2016,46541000,M,-0.00371,CHF,-0.47466087,46536475.18,8/26/2016,TRUE,9/2/2016,E,FALSE,TRUE,4524.819444,7,0,7
4165,PF00015526,no_desk_id,OFF00001002,C,7/21/2017,107008000,M,-0.00121,CHF,-0.494028571,106591441.6,7/21/2017,TRUE,10/27/2017,E,FALSE,TRUE,416558.3644,98,0,98
4166,PF00012668,no_desk_id,OFF00001002,B,3/30/2015,77000000,N,-5.00E-05,GBP,0.974868636,76990550.2,3/26/2015,TRUE,4/7/2015,C,FALSE,TRUE,9449.799038,12,-4,12
4167,PF00012669,no_desk_id,OFF00001002,B,3/30/2015,77000000,T,-5.00E-05,USD,0.700025,76984261,3/26/2015,TRUE,6/30/2015,B,FALSE,TRUE,15739.00447,96,-4,96
4168,PF00013171,no_desk_id,OFF00001002,B,8/26/2015,122749000,N,-0.00078,GBP,1.010132857,122735818.5,8/24/2015,TRUE,9/2/2015,C,FALSE,TRUE,13181.49064,9,-2,9
4169,PF00013178,no_desk_id,OFF00001002,B,8/26/2015,75251000,N,-0.00078,GBP,1.010132857,75242919.12,8/26/2015,TRUE,9/2/2015,C,FALSE,TRUE,8080.883368,7,0,7
4170,PF00013183,no_desk_id,OFF00001002,B,8/31/2015,44000000,T,-0.00078,USD,0.796607143,43998350.06,8/27/2015,TRUE,9/30/2015,B,FALSE,TRUE,1649.938127,34,-4,34
4171,PF00013184,no_desk_id,OFF00001001,A,8/31/2015,33000000,T,-0.00078,USD,0.796607143,32998762.55,8/27/2015,TRUE,9/30/2015,A,FALSE,TRUE,1237.453596,34,-4,34
4172,PF00013399,no_desk_id,OFF00001002,C,11/3/2015,81554000,M,-0.00119,CHF,-0.667095238,81550987.03,11/3/2015,TRUE,11/10/2015,E,FALSE,TRUE,3012.967222,7,0,7
4173,PF00013400,no_desk_id,OFF00001002,C,11/3/2015,84667000,M,-0.00119,CHF,-0.667095238,84647949.93,11/3/2015,TRUE,12/3/2015,E,FALSE,TRUE,19050.075,30,0,30
4174,PF00013402,no_desk_id,OFF00001002,C,11/4/2015,58124000,M,-0.00119,CHF,-0.667095238,58121545.88,11/4/2015,TRUE,11/12/2015,E,FALSE,TRUE,2454.124444,8,0,8
4175,PF00013404,no_desk_id,OFF00001002,C,11/4/2015,5500000,M,-0.00119,CHF,-0.667095238,5499767.778,11/4/2015,TRUE,11/12/2015,E,FALSE,TRUE,232.2222222,8,0,8
4176,PF00013418,no_desk_id,OFF00001002,B,11/10/2015,44000000,T,-0.00119,USD,0.93437381,43998716.7,11/6/2015,TRUE,12/10/2015,B,FALSE,TRUE,1283.295904,34,-4,34
4177,PF00013419,no_desk_id,OFF00001002,B,11/10/2015,44000000,T,-0.00119,USD,0.93437381,43996969.1,11/6/2015,TRUE,1/11/2016,B,FALSE,TRUE,3030.902316,66,-4,66
4178,PF00013530,no_desk_id,OFF00001002,B,12/9/2015,48807000,N,-0.00161,GBP,0.96037087,48802039.57,12/9/2015,TRUE,12/16/2015,C,FALSE,TRUE,4960.426488,7,0,7
4179,PF00013533,no_desk_id,OFF00001002,B,12/10/2015,10076000,N,-0.00161,GBP,0.96037087,10074975.94,12/9/2015,TRUE,12/18/2015,C,FALSE,TRUE,1024.059198,9,-1,9
4180,PF00013755,no_desk_id,OFF00001002,B,3/4/2016,44000000,T,-0.0027,USD,1.109958696,44001368.93,3/2/2016,TRUE,4/1/2016,B,FALSE,TRUE,-1368.931478,30,-2,30
4181,PF00013757,no_desk_id,OFF00001002,C,3/4/2016,99000000,M,-0.0027,CHF,-0.5414,98817317.5,3/2/2016,TRUE,6/3/2016,E,FALSE,TRUE,182682.5,93,-2,93
4182,PF00013762,no_desk_id,OFF00001002,C,3/3/2016,27500000,M,-0.0027,CHF,-0.5414,27448697.22,3/3/2016,TRUE,6/3/2016,E,FALSE,TRUE,51302.77778,92,0,92
4183,PF00013765,no_desk_id,OFF00001002,C,3/3/2016,40700000,M,-0.0027,CHF,-0.5414,40620770.67,3/3/2016,TRUE,6/7/2016,E,FALSE,TRUE,79229.33333,96,0,96
4184,PF00014012,no_desk_id,OFF00001002,C,5/23/2016,31834000,M,-0.00343,CHF,-0.451272727,31830816.6,5/23/2016,TRUE,5/31/2016,E,FALSE,TRUE,3183.4,8,0,8
4185,PF00015288,no_desk_id,OFF00001002,C,5/11/2017,94853000,M,-0.00157,CHF,-0.445556522,94839957.71,5/11/2017,TRUE,5/17/2017,E,FALSE,TRUE,13042.2875,6,0,6
4186,PF00015289,no_desk_id,OFF00001002,C,5/11/2017,22000,M,-0.00157,CHF,-0.445556522,21996.975,5/11/2017,TRUE,5/17/2017,E,FALSE,TRUE,3.025,6,0,6
4187,PF00015472,no_desk_id,OFF00001002,B,7/4/2017,137500000,T,-0.00121,USD,1.741088571,137537822.9,7/3/2017,TRUE,8/7/2017,B,FALSE,TRUE,-37822.9013,35,-1,35
4188,PF00015477,no_desk_id,OFF00001002,C,7/3/2017,28006000,M,-0.00121,CHF,-0.494028571,27976671.49,7/3/2017,TRUE,8/3/2017,E,FALSE,TRUE,29328.50556,31,0,31
4189,PF00015596,no_desk_id,OFF00001002,C,8/10/2017,55000000,M,-0.00111,CHF,-0.481269565,54942402.78,8/10/2017,TRUE,9/8/2017,E,FALSE,TRUE,57597.22222,29,0,29
4190,PF00015597,no_desk_id,OFF00001002,C,8/10/2017,296989000,M,-0.00111,CHF,-0.481269565,296916815.2,8/10/2017,TRUE,8/17/2017,E,FALSE,TRUE,72184.82639,7,0,7
4191,PF00015598,no_desk_id,OFF00001002,C,8/10/2017,79079000,M,-0.00111,CHF,-0.481269565,79059779.41,8/10/2017,TRUE,8/17/2017,E,FALSE,TRUE,19220.59028,7,0,7
4192,PF00015602,no_desk_id,OFF00001002,B,8/14/2017,27500000,T,-0.00111,USD,1.650323478,27512999.89,8/10/2017,TRUE,10/16/2017,B,FALSE,TRUE,-12999.89245,67,-4,67
4193,PF00015603,no_desk_id,OFF00001002,B,8/14/2017,11000000,T,-0.00111,USD,1.650323478,11002937.17,8/10/2017,TRUE,9/14/2017,B,FALSE,TRUE,-2937.172951,35,-4,35
4194,PF00015605,no_desk_id,OFF00001002,B,8/14/2017,154000000,N,-0.00111,GBP,0.57624087,153991140.2,8/10/2017,TRUE,8/21/2017,C,FALSE,TRUE,8859.764233,11,-4,11
4195,PF00015622,no_desk_id,OFF00001002,B,8/21/2017,154000000,N,-0.00111,GBP,0.57624087,153989874.6,8/17/2017,TRUE,8/29/2017,C,FALSE,TRUE,10125.36162,12,-4,12
4196,PF00013570,no_desk_id,OFF00001001,A,12/18/2015,116710000,T,-0.00161,USD,0.989865217,116710648.4,12/18/2015,TRUE,12/28/2015,A,FALSE,TRUE,-648.392491,10,0,10
4197,PF00013596,no_desk_id,OFF00001002,C,12/24/2015,33000000,M,-0.00161,CHF,-0.589765217,32996984.17,12/24/2015,TRUE,12/31/2015,E,FALSE,TRUE,3015.833333,7,0,7
4198,PF00013659,no_desk_id,OFF00001002,C,1/21/2016,11583000,M,-0.0021,CHF,-0.580104762,11562211.73,1/21/2016,TRUE,4/21/2016,E,FALSE,TRUE,20788.2675,91,0,91
4199,PF00013663,no_desk_id,OFF00001001,A,1/25/2016,9130000,T,-0.0021,USD,1.098504762,9129653.834,1/25/2016,TRUE,4/25/2016,A,FALSE,TRUE,346.1660412,91,0,91
4200,PF00013667,no_desk_id,OFF00001002,C,1/28/2016,22011000,M,-0.0021,CHF,-0.580104762,22009074.04,1/28/2016,TRUE,2/4/2016,E,FALSE,TRUE,1925.9625,7,0,7
4201,PF00013668,no_desk_id,OFF00001002,C,1/28/2016,55000000,M,-0.0021,CHF,-0.580104762,54995187.5,1/28/2016,TRUE,2/4/2016,E,FALSE,TRUE,4812.5,7,0,7
4202,PF00013672,no_desk_id,OFF00001002,B,2/2/2016,33000000,T,-0.0021,USD,1.098504762,32999715.84,1/29/2016,TRUE,4/4/2016,B,FALSE,TRUE,284.1642197,66,-4,66
4203,PF00013680,no_desk_id,OFF00001002,B,2/3/2016,44000000,T,-0.00232,USD,1.140769048,44000000,2/2/2016,TRUE,3/4/2016,B,FALSE,TRUE,0,31,-1,31
4204,PF00013684,no_desk_id,OFF00001001,A,2/3/2016,336182000,T,-0.00232,USD,1.140769048,336173595.7,2/3/2016,TRUE,5/3/2016,A,FALSE,TRUE,8404.339891,90,0,90
4205,PF00014025,no_desk_id,OFF00001002,C,5/26/2016,29821000,M,-0.00343,CHF,-0.451272727,29807746.22,5/26/2016,TRUE,6/27/2016,E,FALSE,TRUE,13253.77778,32,0,32
4206,PF00014026,no_desk_id,OFF00001002,C,5/26/2016,62821000,M,-0.00343,CHF,-0.451272727,62815503.16,5/26/2016,TRUE,6/2/2016,E,FALSE,TRUE,5496.8375,7,0,7
4207,PF00014027,no_desk_id,OFF00001002,C,5/26/2016,12793000,M,-0.00343,CHF,-0.451272727,12791880.61,5/26/2016,TRUE,6/2/2016,E,FALSE,TRUE,1119.3875,7,0,7
4208,PF00014039,no_desk_id,OFF00001002,C,5/31/2016,99000,M,-0.00343,CHF,-0.451272727,98958.75,5/27/2016,TRUE,6/30/2016,E,FALSE,TRUE,41.25,34,-4,34
4209,PF00013730,no_desk_id,OFF00001002,B,2/22/2016,50600000,T,-0.00232,USD,1.140769048,50600435.73,2/19/2016,TRUE,4/25/2016,B,FALSE,TRUE,-435.7259743,66,-3,66
4210,PF00014513,no_desk_id,OFF00001002,C,10/14/2016,30943000,M,-0.00371,CHF,-0.485485714,30939991.65,10/14/2016,TRUE,10/21/2016,E,FALSE,TRUE,3008.347222,7,0,7
4211,PF00014514,no_desk_id,OFF00001002,C,10/14/2016,111573000,M,-0.00371,CHF,-0.485485714,111561935.7,10/14/2016,TRUE,10/21/2016,E,FALSE,TRUE,11064.3225,7,0,7
4212,PF00014516,no_desk_id,OFF00001001,A,10/18/2016,21890000,T,-0.00371,USD,1.577814762,21898954.24,10/14/2016,TRUE,1/18/2017,A,FALSE,TRUE,-8954.239067,96,-4,96
