portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf
PF00015143,no_desk_id,OFF00001002,C,4/4/2017," 5,148,000 ",M,-0.00161,CHF,-0.502608696," 5,143,596 ",3/30/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%," 4,404.40 ",29,-5,24,29,1%
PF00015144,no_desk_id,OFF00001002,C,3/30/2017," 12,496,000 ",M,-0.00161,CHF,-0.502608696," 12,485,309 ",3/30/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%," 10,691.02 ",29,0,29,29,1%
PF00015145,no_desk_id,OFF00001002,C,3/30/2017," 737,000 ",M,-0.00161,CHF,-0.502608696," 736,369 ",3/30/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%, 630.54 ,29,0,29,29,1%
PF00015146,no_desk_id,OFF00001002,C,3/30/2017," 693,000 ",M,-0.00161,CHF,-0.502608696," 692,407 ",3/30/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%, 592.90 ,29,0,29,29,1%
PF00015149,no_desk_id,OFF00001001,A,3/31/2017," 20,757,000 ",T,-0.00161,USD,1.806910435," 20,768,261 ",3/31/2017,TRUE,5/31/2017,A,FALSE,TRUE,0%," -11,261.01 ",61,0,61,61,0%
PF00015151,no_desk_id,OFF00001002,C,4/4/2017," 341,000,000 ",M,-0.00161,CHF,-0.502608696," 340,905,278 ",3/31/2017,TRUE,4/10/2017,E,FALSE,TRUE,1%," 94,722.22 ",10,-4,6,10,1%
PF00015152,no_desk_id,OFF00001002,C,4/4/2017," 165,693,000 ",M,-0.00161,CHF,-0.502608696," 165,660,782 ",3/31/2017,TRUE,4/7/2017,E,FALSE,TRUE,1%," 32,218.08 ",7,-4,3,7,1%
PF00015407,no_desk_id,OFF00001002,B,6/19/2017," 5,500,000 ",T,-0.00131,USD,1.732257727," 5,501,375 ",6/15/2017,TRUE,7/19/2017,B,FALSE,TRUE,0%," -1,375.34 ",34,-4,30,34,0%
PF00015408,no_desk_id,OFF00001002,B,6/19/2017," 154,000,000 ",N,-0.00131,GBP,0.635355909," 153,991,140 ",6/15/2017,TRUE,6/26/2017,C,FALSE,TRUE,0%," 8,859.76 ",11,-4,7,11,0%
PF00015409,no_desk_id,OFF00001001,A,6/16/2017," 99,000,000 ",T,-0.00131,USD,1.732257727," 99,080,200 ",6/16/2017,TRUE,9/18/2017,A,FALSE,TRUE,0%," -80,199.92 ",94,0,94,94,0%
PF00015412,no_desk_id,OFF00001002,C,6/16/2017," 4,576,000 ",M,-0.00131,CHF,-0.493136364," 4,559,392 ",6/16/2017,TRUE,9/18/2017,E,FALSE,TRUE,2%," 16,608.34 ",94,0,94,94,2%
PF00015414,no_desk_id,OFF00001002,C,6/16/2017," 176,583,000 ",M,-0.00131,CHF,-0.493136364," 176,540,081 ",6/16/2017,TRUE,6/23/2017,E,FALSE,TRUE,2%," 42,919.48 ",7,0,7,7,2%
PF00015438,no_desk_id,OFF00001002,C,6/26/2017," 22,022,000 ",M,-0.00131,CHF,-0.493136364," 22,016,647 ",6/26/2017,TRUE,7/3/2017,E,FALSE,TRUE,2%," 5,352.57 ",7,0,7,7,2%
PF00015442,no_desk_id,OFF00001001,A,6/27/2017," 66,000,000 ",T,-0.00131,USD,1.732257727," 66,052,328 ",6/27/2017,TRUE,9/27/2017,A,FALSE,TRUE,0%," -52,328.12 ",92,0,92,92,0%
PF00013802,no_desk_id,OFF00001002,B,3/18/2016," 33,000,000 ",T,-0.0027,USD,1.109958696," 33,001,421 ",3/16/2016,TRUE,4/18/2016,B,FALSE,TRUE,0%," -1,420.89 ",33,-2,31,33,0%
PF00013805,no_desk_id,OFF00001002,C,3/17/2016," 19,217,000 ",M,-0.0027,CHF,-0.5414," 19,215,319 ",3/17/2016,TRUE,3/24/2016,E,FALSE,TRUE,1%," 1,681.49 ",7,0,7,7,1%
PF00013806,no_desk_id,OFF00001002,C,3/17/2016," 26,400,000 ",M,-0.0027,CHF,-0.5414," 26,397,690 ",3/17/2016,TRUE,3/24/2016,E,FALSE,TRUE,1%," 2,310.00 ",7,0,7,7,1%
PF00013856,no_desk_id,OFF00001002,B,4/12/2016," 283,800,000 ",T,-0.00335,USD,1.222221429," 283,828,383 ",4/8/2016,TRUE,5/12/2016,B,FALSE,TRUE,0%," -28,382.84 ",34,-4,30,34,0%
PF00013940,no_desk_id,OFF00001002,C,5/3/2016," 135,102,000 ",M,-0.00343,CHF,-0.451272727," 135,090,179 ",5/3/2016,TRUE,5/10/2016,E,FALSE,TRUE,1%," 11,821.43 ",7,0,7,7,1%
PF00013941,no_desk_id,OFF00001002,C,5/17/2016," 74,800,000 ",M,-0.00343,CHF,-0.451272727," 74,793,455 ",5/3/2016,TRUE,5/10/2016,E,FALSE,TRUE,1%," 6,545.00 ",7,-14,-7,7,1%
PF00013944,no_desk_id,OFF00001002,C,5/3/2016," 924,000 ",M,-0.00343,CHF,-0.451272727," 923,919 ",5/3/2016,TRUE,5/10/2016,E,FALSE,TRUE,1%, 80.85 ,7,0,7,7,1%
PF00013945,no_desk_id,OFF00001002,C,5/17/2016," 65,813,000 ",M,-0.00343,CHF,-0.451272727," 65,688,230 ",5/3/2016,TRUE,8/2/2016,E,FALSE,TRUE,1%," 124,770.48 ",91,-14,77,91,1%
PF00014633,no_desk_id,OFF00001002,C,11/16/2016," 5,918,000 ",M,-0.00374,CHF,-0.494990909," 5,917,425 ",11/16/2016,TRUE,11/23/2016,E,FALSE,TRUE,1%, 575.36 ,7,0,7,7,1%
PF00014634,no_desk_id,OFF00001002,C,11/16/2016," 26,400,000 ",M,-0.00374,CHF,-0.494990909," 26,397,433 ",11/16/2016,TRUE,11/23/2016,E,FALSE,TRUE,1%," 2,566.67 ",7,0,7,7,1%
PF00014637,no_desk_id,OFF00001002,C,11/16/2016," 22,363,000 ",M,-0.00374,CHF,-0.494990909," 22,361,385 ",11/16/2016,TRUE,11/22/2016,E,FALSE,TRUE,1%," 1,615.11 ",6,0,6,6,1%
PF00014638,no_desk_id,OFF00001002,C,11/17/2016," 55,000,000 ",M,-0.00374,CHF,-0.494990909," 54,938,889 ",11/16/2016,TRUE,1/6/2017,E,FALSE,TRUE,1%," 61,111.11 ",51,-1,50,51,1%
PF00014639,no_desk_id,OFF00001002,C,11/17/2016," 85,976,000 ",M,-0.00374,CHF,-0.494990909," 85,747,805 ",11/17/2016,TRUE,2/16/2017,E,FALSE,TRUE,1%," 228,194.63 ",91,0,91,91,1%
PF00014640,no_desk_id,OFF00001002,C,11/17/2016," 164,934,000 ",M,-0.00374,CHF,-0.494990909," 164,496,238 ",11/17/2016,TRUE,2/16/2017,E,FALSE,TRUE,1%," 437,762.32 ",91,0,91,91,1%
PF00014641,no_desk_id,OFF00001002,C,11/17/2016," 46,519,000 ",M,-0.00374,CHF,-0.494990909," 46,515,123 ",11/17/2016,TRUE,11/23/2016,E,FALSE,TRUE,1%," 3,876.58 ",6,0,6,6,1%
PF00014647,no_desk_id,OFF00001002,C,11/18/2016," 19,844,000 ",M,-0.00374,CHF,-0.494990909," 19,833,538 ",11/18/2016,TRUE,12/14/2016,E,FALSE,TRUE,1%," 10,462.20 ",26,0,26,26,1%
PF00014648,no_desk_id,OFF00001002,C,11/18/2016," 64,702,000 ",M,-0.00374,CHF,-0.494990909," 64,667,888 ",11/18/2016,TRUE,12/14/2016,E,FALSE,TRUE,1%," 34,112.33 ",26,0,26,26,1%
PF00014698,no_desk_id,OFF00001001,A,12/5/2016," 33,000,000 ",T,-0.00372,USD,1.517475909," 33,010,518 ",12/5/2016,TRUE,1/5/2017,A,FALSE,TRUE,0%," -10,517.52 ",31,0,31,31,0%
PF00014877,no_desk_id,OFF00001002,C,1/13/2017," 46,310,000 ",M,-0.00187,CHF,-0.480409091," 46,274,110 ",1/13/2017,TRUE,2/13/2017,E,FALSE,TRUE,1%," 35,890.25 ",31,0,31,31,1%
PF00014878,no_desk_id,OFF00001002,C,1/13/2017," 16,852,000 ",M,-0.00187,CHF,-0.480409091," 16,838,940 ",1/13/2017,TRUE,2/13/2017,E,FALSE,TRUE,1%," 13,060.30 ",31,0,31,31,1%
PF00014879,no_desk_id,OFF00001002,C,1/13/2017," 6,050,000 ",M,-0.00187,CHF,-0.480409091," 6,045,311 ",1/13/2017,TRUE,2/13/2017,E,FALSE,TRUE,1%," 4,688.75 ",31,0,31,31,1%
PF00014880,no_desk_id,OFF00001002,C,1/13/2017," 297,011,000 ",M,-0.00187,CHF,-0.480409091," 296,965,376 ",1/13/2017,TRUE,1/20/2017,E,FALSE,TRUE,1%," 45,624.19 ",7,0,7,7,1%
PF00013825,no_desk_id,OFF00001002,C,4/4/2016," 4,312,000 ",M,-0.0027,CHF,-0.5414," 4,311,623 ",3/29/2016,TRUE,4/5/2016,E,FALSE,TRUE,1%, 377.30 ,7,-6,1,7,1%
PF00013848,no_desk_id,OFF00001002,C,4/6/2016," 78,661,000 ",M,-0.00335,CHF,-0.532171429," 78,654,117 ",4/6/2016,TRUE,4/13/2016,E,FALSE,TRUE,1%," 6,882.84 ",7,0,7,7,1%
PF00013849,no_desk_id,OFF00001002,B,4/8/2016," 33,000,000 ",T,-0.00335,USD,1.222221429," 33,005,593 ",4/6/2016,TRUE,6/8/2016,B,FALSE,TRUE,0%," -5,592.61 ",63,-2,61,63,0%
PF00013866,no_desk_id,OFF00001002,B,4/13/2016," 82,500,000 ",N,-0.00335,GBP,1.011681905," 82,461,684 ",4/12/2016,TRUE,5/16/2016,C,FALSE,TRUE,1%," 38,316.44 ",34,-1,33,34,1%
PF00013868,no_desk_id,OFF00001002,C,4/12/2016," 38,940,000 ",M,-0.00335,CHF,-0.532171429," 38,868,145 ",4/12/2016,TRUE,7/12/2016,E,FALSE,TRUE,1%," 71,855.12 ",91,0,91,91,1%
PF00013870,no_desk_id,OFF00001002,C,4/12/2016," 19,800,000 ",M,-0.00335,CHF,-0.532171429," 19,798,268 ",4/12/2016,TRUE,4/19/2016,E,FALSE,TRUE,1%," 1,732.50 ",7,0,7,7,1%
PF00013872,no_desk_id,OFF00001002,C,4/12/2016," 6,688,000 ",M,-0.00335,CHF,-0.532171429," 6,687,415 ",4/12/2016,TRUE,4/19/2016,E,FALSE,TRUE,1%, 585.20 ,7,0,7,7,1%
PF00014021,no_desk_id,OFF00001002,B,5/25/2016," 6,941,000 ",N,-0.00343,GBP,0.863342273," 6,940,348 ",5/25/2016,TRUE,6/1/2016,C,FALSE,TRUE,1%, 652.20 ,7,0,7,7,1%
PF00014133,no_desk_id,OFF00001002,B,6/28/2016," 21,450,000 ",T,-0.00349,USD,1.259222727," 21,456,282 ",6/27/2016,TRUE,8/29/2016,B,FALSE,TRUE,0%," -6,281.92 ",63,-1,62,63,0%
PF00014297,no_desk_id,OFF00001002,B,8/17/2016," 131,835,000 ",N,-0.00371,GBP,0.710228261," 131,827,415 ",8/16/2016,TRUE,8/24/2016,C,FALSE,TRUE,0%," 7,584.59 ",8,-1,7,8,0%
PF00014301,no_desk_id,OFF00001002,C,8/16/2016," 30,877,000 ",M,-0.00371,CHF,-0.47466087," 30,873,998 ",8/16/2016,TRUE,8/23/2016,E,FALSE,TRUE,1%," 3,001.93 ",7,0,7,7,1%
PF00014320,no_desk_id,OFF00001002,C,8/22/2016," 43,307,000 ",M,-0.00371,CHF,-0.47466087," 43,283,506 ",8/22/2016,TRUE,9/22/2016,E,FALSE,TRUE,1%," 23,494.05 ",31,0,31,31,1%
PF00014323,no_desk_id,OFF00001002,C,8/23/2016," 11,000,000 ",M,-0.00371,CHF,-0.47466087," 10,998,931 ",8/23/2016,TRUE,8/30/2016,E,FALSE,TRUE,1%," 1,069.44 ",7,0,7,7,1%
PF00014332,no_desk_id,OFF00001002,B,8/25/2016," 11,286,000 ",T,-0.00371,USD,1.444152609," 11,287,806 ",8/25/2016,TRUE,9/26/2016,B,FALSE,TRUE,0%," -1,806.05 ",32,0,32,32,0%
PF00014333,no_desk_id,OFF00001002,B,8/29/2016," 82,500,000 ",T,-0.00371,USD,1.444152609," 82,512,789 ",8/25/2016,TRUE,9/29/2016,B,FALSE,TRUE,0%," -12,789.48 ",35,-4,31,35,0%
PF00014335,no_desk_id,OFF00001002,C,8/25/2016," 55,011,000 ",M,-0.00371,CHF,-0.47466087," 55,005,652 ",8/25/2016,TRUE,9/1/2016,E,FALSE,TRUE,1%," 5,348.29 ",7,0,7,7,1%
PF00014337,no_desk_id,OFF00001002,B,8/30/2016," 131,835,000 ",N,-0.00371,GBP,0.710228261," 131,827,415 ",8/26/2016,TRUE,9/7/2016,C,FALSE,TRUE,0%," 7,584.59 ",12,-4,8,12,0%
PF00014405,no_desk_id,OFF00001002,B,9/19/2016," 44,000,000 ",T,-0.00372,USD,1.556031364," 44,006,601 ",9/15/2016,TRUE,10/19/2016,B,FALSE,TRUE,0%," -6,600.99 ",34,-4,30,34,0%
PF00014407,no_desk_id,OFF00001002,B,9/15/2016," 44,000,000 ",T,-0.00372,USD,1.556031364," 44,006,601 ",9/15/2016,TRUE,10/19/2016,B,FALSE,TRUE,0%," -6,600.99 ",34,0,34,34,0%
PF00014408,no_desk_id,OFF00001002,C,9/15/2016," 18,700,000 ",M,-0.00372,CHF,-0.484519546," 18,698,182 ",9/15/2016,TRUE,9/22/2016,E,FALSE,TRUE,1%," 1,818.06 ",7,0,7,7,1%
PF00014410,no_desk_id,OFF00001002,C,9/15/2016," 36,333,000 ",M,-0.00372,CHF,-0.484519546," 36,329,468 ",9/15/2016,TRUE,9/22/2016,E,FALSE,TRUE,1%," 3,532.38 ",7,0,7,7,1%
PF00014411,no_desk_id,OFF00001002,C,9/15/2016," 60,621,000 ",M,-0.00372,CHF,-0.484519546," 60,615,106 ",9/15/2016,TRUE,9/22/2016,E,FALSE,TRUE,1%," 5,893.71 ",7,0,7,7,1%
PF00014412,no_desk_id,OFF00001002,C,9/16/2016," 33,000,000 ",M,-0.00372,CHF,-0.484519546," 32,910,258 ",9/15/2016,TRUE,12/14/2016,E,FALSE,TRUE,1%," 89,741.67 ",90,-1,89,90,1%
PF00014414,no_desk_id,OFF00001002,C,9/16/2016," 44,187,000 ",M,-0.00372,CHF,-0.484519546," 44,182,704 ",9/16/2016,TRUE,9/23/2016,E,FALSE,TRUE,1%," 4,295.96 ",7,0,7,7,1%
PF00014815,no_desk_id,OFF00001001,A,12/28/2016," 88,000,000 ",T,-0.00372,USD,1.517475909," 88,029,857 ",12/28/2016,TRUE,1/30/2017,A,FALSE,TRUE,0%," -29,856.79 ",33,0,33,33,0%
PF00014816,no_desk_id,OFF00001001,A,12/28/2016," 40,535,000 ",T,-0.00372,USD,1.517475909," 40,543,030 ",12/28/2016,TRUE,2/28/2017,A,FALSE,TRUE,0%," -8,029.77 ",62,0,62,62,0%
PF00014817,no_desk_id,OFF00001002,B,12/30/2016," 137,500,000 ",T,-0.00372,USD,1.517475909," 137,528,423 ",12/28/2016,TRUE,2/2/2017,B,FALSE,TRUE,0%," -28,422.54 ",36,-2,34,36,0%
PF00014818,no_desk_id,OFF00001002,C,12/28/2016," 104,500,000 ",M,-0.00372,CHF,-0.456118182," 104,137,153 ",12/28/2016,TRUE,4/7/2017,E,FALSE,TRUE,2%," 362,847.22 ",100,0,100,100,2%
PF00014819,no_desk_id,OFF00001002,C,12/28/2016," 43,582,000 ",M,-0.00372,CHF,-0.456118182," 43,430,674 ",12/28/2016,TRUE,4/7/2017,E,FALSE,TRUE,2%," 151,326.39 ",100,0,100,100,2%
PF00014820,no_desk_id,OFF00001002,C,12/28/2016," 38,159,000 ",M,-0.00372,CHF,-0.456118182," 38,026,503 ",12/28/2016,TRUE,4/7/2017,E,FALSE,TRUE,2%," 132,496.53 ",100,0,100,100,2%
PF00014821,no_desk_id,OFF00001002,C,12/28/2016," 16,511,000 ",M,-0.00372,CHF,-0.456118182," 16,453,670 ",12/28/2016,TRUE,4/7/2017,E,FALSE,TRUE,2%," 57,329.86 ",100,0,100,100,2%
PF00014823,no_desk_id,OFF00001002,C,12/28/2016," 44,000,000 ",M,-0.00372,CHF,-0.456118182," 43,993,241 ",12/28/2016,TRUE,1/4/2017,E,FALSE,TRUE,1%," 6,758.89 ",7,0,7,7,1%
PF00014824,no_desk_id,OFF00001002,C,12/28/2016," 74,382,000 ",M,-0.00372,CHF,-0.456118182," 74,370,574 ",12/28/2016,TRUE,1/4/2017,E,FALSE,TRUE,1%," 11,425.90 ",7,0,7,7,1%
PF00014825,no_desk_id,OFF00001002,C,12/28/2016," 174,504,000 ",M,-0.00372,CHF,-0.456118182," 174,477,194 ",12/28/2016,TRUE,1/4/2017,E,FALSE,TRUE,1%," 26,805.75 ",7,0,7,7,1%
PF00014827,no_desk_id,OFF00001002,C,12/29/2016," 19,503,000 ",M,-0.00372,CHF,-0.456118182," 19,487,398 ",12/29/2016,TRUE,1/31/2017,E,FALSE,TRUE,1%," 15,602.40 ",33,0,33,33,1%
PF00014831,no_desk_id,OFF00001002,C,12/29/2016," 814,000 ",M,-0.00372,CHF,-0.456118182," 813,349 ",12/29/2016,TRUE,1/31/2017,E,FALSE,TRUE,1%, 651.20 ,33,0,33,33,1%
PF00014832,no_desk_id,OFF00001002,C,12/29/2016," 649,000 ",M,-0.00372,CHF,-0.456118182," 648,481 ",12/29/2016,TRUE,1/31/2017,E,FALSE,TRUE,1%, 519.20 ,33,0,33,33,1%
PF00014833,no_desk_id,OFF00001002,C,12/29/2016," 110,000 ",M,-0.00372,CHF,-0.456118182," 109,912 ",12/29/2016,TRUE,1/31/2017,E,FALSE,TRUE,1%, 88.00 ,33,0,33,33,1%
PF00014834,no_desk_id,OFF00001002,C,12/29/2016," 11,055,000 ",M,-0.00372,CHF,-0.456118182," 11,046,156 ",12/29/2016,TRUE,1/30/2017,E,FALSE,TRUE,1%," 8,844.00 ",32,0,32,32,1%
PF00014836,no_desk_id,OFF00001001,A,12/29/2016," 35,618,000 ",T,-0.00372,USD,1.517475909," 35,629,352 ",12/29/2016,TRUE,1/30/2017,A,FALSE,TRUE,0%," -11,351.91 ",32,0,32,32,0%
PF00014837,no_desk_id,OFF00001001,A,12/30/2016," 17,072,000 ",T,-0.00372,USD,1.517475909," 17,075,273 ",12/29/2016,TRUE,2/28/2017,A,FALSE,TRUE,0%," -3,272.76 ",61,-1,60,61,0%
PF00014865,no_desk_id,OFF00001001,A,1/11/2017," 55,000,000 ",T,-0.00187,USD,1.630295455," 55,014,441 ",1/11/2017,TRUE,4/11/2017,A,FALSE,TRUE,0%," -14,441.29 ",90,0,90,90,0%
PF00014867,no_desk_id,OFF00001002,C,1/11/2017," 33,000,000 ",M,-0.00187,CHF,-0.480409091," 32,994,995 ",1/11/2017,TRUE,1/18/2017,E,FALSE,TRUE,1%," 5,005.00 ",7,0,7,7,1%
PF00014868,no_desk_id,OFF00001002,C,1/11/2017," 50,149,000 ",M,-0.00187,CHF,-0.480409091," 50,141,394 ",1/11/2017,TRUE,1/18/2017,E,FALSE,TRUE,1%," 7,605.93 ",7,0,7,7,1%
PF00014869,no_desk_id,OFF00001002,C,1/11/2017," 69,146,000 ",M,-0.00187,CHF,-0.480409091," 69,135,513 ",1/11/2017,TRUE,1/18/2017,E,FALSE,TRUE,1%," 10,487.14 ",7,0,7,7,1%
PF00014870,no_desk_id,OFF00001002,C,1/11/2017," 185,570,000 ",M,-0.00187,CHF,-0.480409091," 185,541,855 ",1/11/2017,TRUE,1/18/2017,E,FALSE,TRUE,1%," 28,144.78 ",7,0,7,7,1%
PF00014873,no_desk_id,OFF00001001,A,1/16/2017," 44,000,000 ",T,-0.00187,USD,1.630295455," 44,009,474 ",1/12/2017,TRUE,2/16/2017,A,FALSE,TRUE,0%," -9,474.26 ",35,-4,31,35,0%
PF00014875,no_desk_id,OFF00001002,B,1/16/2017," 154,000,000 ",N,-0.00187,GBP,0.740405455," 153,991,140 ",1/12/2017,TRUE,1/23/2017,C,FALSE,TRUE,0%," 8,859.76 ",11,-4,7,11,0%
PF00014876,no_desk_id,OFF00001002,C,1/17/2017," 16,203,000 ",M,-0.00187,CHF,-0.480409091," 16,153,851 ",1/12/2017,TRUE,4/18/2017,E,FALSE,TRUE,1%," 49,149.10 ",96,-5,91,96,1%
PF00014389,no_desk_id,OFF00001002,C,9/12/2016," 45,639,000 ",M,-0.00372,CHF,-0.484519546," 45,512,098 ",9/12/2016,TRUE,12/12/2016,E,FALSE,TRUE,1%," 126,901.77 ",91,0,91,91,1%
PF00014390,no_desk_id,OFF00001002,C,9/12/2016," 32,461,000 ",M,-0.00372,CHF,-0.484519546," 32,370,740 ",9/12/2016,TRUE,12/12/2016,E,FALSE,TRUE,1%," 90,259.61 ",91,0,91,91,1%
PF00014391,no_desk_id,OFF00001002,C,9/12/2016," 86,493,000 ",M,-0.00372,CHF,-0.484519546," 86,252,501 ",9/12/2016,TRUE,12/12/2016,E,FALSE,TRUE,1%," 240,498.59 ",91,0,91,91,1%
PF00014392,no_desk_id,OFF00001001,A,9/14/2016," 150,700,000 ",T,-0.00372,USD,1.556031364," 150,753,350 ",9/12/2016,TRUE,12/14/2016,A,FALSE,TRUE,0%," -53,349.94 ",93,-2,91,93,0%
PF00014394,no_desk_id,OFF00001002,C,9/13/2016," 33,000,000 ",M,-0.00372,CHF,-0.484519546," 32,908,242 ",9/12/2016,TRUE,12/13/2016,E,FALSE,TRUE,1%," 91,758.33 ",92,-1,91,92,1%
PF00014421,no_desk_id,OFF00001001,A,9/21/2016," 15,950,000 ",T,-0.00372,USD,1.556031364," 15,956,050 ",9/19/2016,TRUE,12/21/2016,A,FALSE,TRUE,0%," -6,050.00 ",93,-2,91,93,0%
PF00014424,no_desk_id,OFF00001002,C,9/20/2016," 28,666,000 ",M,-0.00372,CHF,-0.484519546," 28,663,213 ",9/20/2016,TRUE,9/27/2016,E,FALSE,TRUE,1%," 2,786.97 ",7,0,7,7,1%
PF00014425,no_desk_id,OFF00001002,C,9/20/2016," 130,669,000 ",M,-0.00372,CHF,-0.484519546," 130,656,296 ",9/20/2016,TRUE,9/27/2016,E,FALSE,TRUE,1%," 12,703.93 ",7,0,7,7,1%
PF00014998,no_desk_id,OFF00001002,C,2/21/2017," 3,641,000 ",M,-0.00172,CHF,-0.51169," 3,640,448 ",2/21/2017,TRUE,3/1/2017,E,FALSE,TRUE,1%, 552.22 ,8,0,8,8,1%
PF00014999,no_desk_id,OFF00001002,C,2/21/2017," 55,143,000 ",M,-0.00172,CHF,-0.51169," 55,134,637 ",2/21/2017,TRUE,3/1/2017,E,FALSE,TRUE,1%," 8,363.35 ",8,0,8,8,1%
PF00015000,no_desk_id,OFF00001002,C,2/21/2017," 55,000 ",M,-0.00172,CHF,-0.51169," 54,992 ",2/21/2017,TRUE,3/1/2017,E,FALSE,TRUE,1%, 8.34 ,8,0,8,8,1%
PF00015369,no_desk_id,OFF00001001,A,6/6/2017," 44,000,000 ",T,-0.00131,USD,1.732257727," 44,034,885 ",6/6/2017,TRUE,9/6/2017,A,FALSE,TRUE,0%," -34,885.41 ",92,0,92,92,0%
PF00015395,no_desk_id,OFF00001001,A,6/14/2017," 22,000,000 ",T,-0.00131,USD,1.732257727," 22,017,443 ",6/14/2017,TRUE,9/14/2017,A,FALSE,TRUE,0%," -17,442.71 ",92,0,92,92,0%
PF00015398,no_desk_id,OFF00001002,C,6/14/2017," 48,257,000 ",M,-0.00131,CHF,-0.493136364," 48,090,513 ",6/14/2017,TRUE,9/14/2017,E,FALSE,TRUE,2%," 166,486.65 ",92,0,92,92,2%
PF00015399,no_desk_id,OFF00001002,C,6/14/2017," 126,533,000 ",M,-0.00131,CHF,-0.493136364," 126,096,461 ",6/14/2017,TRUE,9/14/2017,E,FALSE,TRUE,2%," 436,538.85 ",92,0,92,92,2%
PF00015402,no_desk_id,OFF00001002,C,6/15/2017," 3,410,000 ",M,-0.00131,CHF,-0.493136364," 3,398,236 ",6/15/2017,TRUE,9/15/2017,E,FALSE,TRUE,2%," 11,764.50 ",92,0,92,92,2%
PF00015403,no_desk_id,OFF00001002,C,6/15/2017," 33,143,000 ",M,-0.00131,CHF,-0.493136364," 33,028,657 ",6/15/2017,TRUE,9/15/2017,E,FALSE,TRUE,2%," 114,343.35 ",92,0,92,92,2%
PF00013879,no_desk_id,OFF00001002,B,4/18/2016," 33,000,000 ",T,-0.00335,USD,1.222221429," 33,003,575 ",4/14/2016,TRUE,5/18/2016,B,FALSE,TRUE,0%," -3,575.39 ",34,-4,30,34,0%
PF00014622,no_desk_id,OFF00001002,B,11/15/2016," 154,000,000 ",N,-0.00374,GBP,0.805148636," 153,991,140 ",11/14/2016,TRUE,11/23/2016,C,FALSE,TRUE,0%," 8,859.76 ",9,-1,8,9,0%
PF00014623,no_desk_id,OFF00001002,B,11/15/2016," 5,500,000 ",T,-0.00374,USD,1.602965," 5,501,054 ",11/14/2016,TRUE,12/16/2016,B,FALSE,TRUE,0%," -1,054.37 ",32,-1,31,32,0%
PF00014624,no_desk_id,OFF00001002,C,12/5/2016," 66,902,000 ",M,-0.00374,CHF,-0.494990909," 66,862,974 ",11/14/2016,TRUE,12/14/2016,E,FALSE,TRUE,1%," 39,026.17 ",30,-21,9,30,1%
PF00014626,no_desk_id,OFF00001002,C,11/14/2016," 55,000,000 ",M,-0.00374,CHF,-0.494990909," 54,994,653 ",11/14/2016,TRUE,11/21/2016,E,FALSE,TRUE,1%," 5,347.22 ",7,0,7,7,1%
PF00014627,no_desk_id,OFF00001002,C,11/14/2016," 55,000,000 ",M,-0.00374,CHF,-0.494990909," 54,994,653 ",11/14/2016,TRUE,11/21/2016,E,FALSE,TRUE,1%," 5,347.22 ",7,0,7,7,1%
PF00014628,no_desk_id,OFF00001002,C,11/14/2016," 50,303,000 ",M,-0.00374,CHF,-0.494990909," 50,298,109 ",11/14/2016,TRUE,11/21/2016,E,FALSE,TRUE,1%," 4,890.57 ",7,0,7,7,1%
PF00014629,no_desk_id,OFF00001002,B,11/17/2016," 234,300,000 ",T,-0.00374,USD,1.602965," 234,343,744 ",11/15/2016,TRUE,12/19/2016,B,FALSE,TRUE,0%," -43,744.17 ",34,-2,32,34,0%
PF00014631,no_desk_id,OFF00001002,B,11/17/2016," 86,900,000 ",T,-0.00374,USD,1.602965," 86,916,224 ",11/15/2016,TRUE,12/19/2016,B,FALSE,TRUE,0%," -16,224.36 ",34,-2,32,34,0%
PF00015501,no_desk_id,OFF00001001,A,7/12/2017," 72,897,000 ",T,-0.00121,USD,1.741088571," 72,921,733 ",7/12/2017,TRUE,8/14/2017,A,FALSE,TRUE,0%," -24,732.62 ",33,0,33,33,0%
PF00015503,no_desk_id,OFF00001002,C,7/12/2017," 31,625,000 ",M,-0.00121,CHF,-0.494028571," 31,587,024 ",7/12/2017,TRUE,8/14/2017,E,FALSE,TRUE,2%," 37,976.35 ",33,0,33,33,2%
PF00015504,no_desk_id,OFF00001002,B,7/17/2017," 154,000,000 ",N,-0.00121,GBP,0.646693333," 153,991,140 ",7/13/2017,TRUE,7/24/2017,C,FALSE,TRUE,0%," 8,859.76 ",11,-4,7,11,0%
PF00015505,no_desk_id,OFF00001002,B,7/17/2017," 33,000,000 ",T,-0.00121,USD,1.741088571," 33,008,812 ",7/13/2017,TRUE,8/17/2017,B,FALSE,TRUE,0%," -8,811.52 ",35,-4,31,35,0%
PF00014977,no_desk_id,OFF00001002,C,2/15/2017," 110,000,000 ",M,-0.00172,CHF,-0.51169," 109,983,317 ",2/15/2017,TRUE,2/22/2017,E,FALSE,TRUE,1%," 16,683.33 ",7,0,7,7,1%
