start_date,creation_date,sell_date,create-sell,start-create,start-sell
12/22/2016,12/22/2016,1/3/2017,12,0,12
12/22/2016,12/22/2016,1/3/2017,12,0,12
12/22/2016,12/22/2016,3/23/2017,91,0,91
12/22/2016,12/22/2016,1/23/2017,32,0,32
12/23/2016,12/23/2016,1/3/2017,11,0,11
1/13/2015,1/12/2015,3/26/2015,73,-1,72
1/13/2015,1/13/2015,3/26/2015,72,0,72
1/13/2015,1/13/2015,3/26/2015,72,0,72
1/13/2015,1/13/2015,1/20/2015,7,0,7
1/13/2015,1/13/2015,2/13/2015,31,0,31
1/15/2015,1/13/2015,2/17/2015,35,-2,33
1/16/2015,1/16/2015,1/23/2015,7,0,7
1/27/2015,1/27/2015,2/3/2015,7,0,7
11/4/2015,11/4/2015,11/11/2015,7,0,7
11/5/2015,11/5/2015,2/5/2016,92,0,92
11/9/2015,11/5/2015,12/9/2015,34,-4,30
11/5/2015,11/5/2015,12/7/2015,32,0,32
11/6/2015,11/6/2015,11/13/2015,7,0,7
11/6/2015,11/6/2015,12/16/2015,40,0,40
11/6/2015,11/6/2015,12/7/2015,31,0,31
11/6/2015,11/6/2015,12/7/2015,31,0,31
11/6/2015,11/6/2015,12/7/2015,31,0,31
11/12/2015,11/9/2015,2/12/2016,95,-3,92
11/12/2015,11/10/2015,12/14/2015,34,-2,32
11/12/2015,11/10/2015,12/14/2015,34,-2,32
11/12/2015,11/10/2015,12/14/2015,34,-2,32
11/12/2015,11/10/2015,12/11/2015,31,-2,29
11/10/2015,11/10/2015,12/10/2015,30,0,30
11/10/2015,11/10/2015,12/10/2015,30,0,30
3/24/2017,3/24/2017,3/31/2017,7,0,7
3/24/2017,3/24/2017,3/31/2017,7,0,7
4/20/2017,4/19/2017,4/26/2017,7,-1,6
4/20/2017,4/20/2017,5/22/2017,32,0,32
4/24/2017,4/20/2017,7/24/2017,95,-4,91
4/24/2017,4/20/2017,5/24/2017,34,-4,30
4/25/2017,4/21/2017,5/2/2017,11,-4,7
4/27/2017,4/25/2017,5/29/2017,34,-2,32
7/24/2017,7/24/2017,7/31/2017,7,0,7
7/25/2017,7/25/2017,8/25/2017,31,0,31
7/25/2017,7/25/2017,10/25/2017,92,0,92
7/27/2017,7/27/2017,8/4/2017,8,0,8
7/27/2017,7/27/2017,8/4/2017,8,0,8
7/28/2017,7/27/2017,8/31/2017,35,-1,34
7/28/2017,7/27/2017,8/7/2017,11,-1,10
7/31/2017,7/31/2017,8/31/2017,31,0,31
8/23/2017,8/23/2017,8/24/2017,1,0,1
3/31/2016,3/30/2016,4/28/2016,29,-1,28
4/4/2016,3/30/2016,4/1/2016,2,-5,-3
3/31/2016,3/31/2016,4/8/2016,8,0,8
3/31/2016,3/31/2016,4/1/2016,1,0,1
4/1/2016,4/1/2016,4/8/2016,7,0,7
9/23/2016,9/23/2016,9/30/2016,7,0,7
9/28/2016,9/26/2016,10/5/2016,9,-2,7
9/26/2016,9/26/2016,12/27/2016,92,0,92
9/26/2016,9/26/2016,12/23/2016,88,0,88
9/29/2016,9/27/2016,11/2/2016,36,-2,34
10/26/2016,10/24/2016,11/2/2016,9,-2,7
10/26/2016,10/24/2016,11/28/2016,35,-2,33
10/24/2016,10/24/2016,10/31/2016,7,0,7
10/25/2016,10/25/2016,11/2/2016,8,0,8
10/25/2016,10/25/2016,11/2/2016,8,0,8
10/26/2016,10/25/2016,11/28/2016,34,-1,33
11/25/2016,11/25/2016,12/2/2016,7,0,7
2/28/2017,2/28/2017,3/28/2017,28,0,28
2/28/2017,2/28/2017,3/28/2017,28,0,28
1/30/2017,1/30/2017,2/6/2017,7,0,7
1/30/2017,1/30/2017,2/28/2017,29,0,29
1/30/2017,1/30/2017,2/28/2017,29,0,29
1/30/2017,1/30/2017,2/28/2017,29,0,29
1/30/2017,1/30/2017,2/28/2017,29,0,29
1/30/2017,1/30/2017,2/28/2017,29,0,29
1/30/2017,1/30/2017,2/28/2017,29,0,29
2/2/2017,1/31/2017,3/2/2017,30,-2,28
2/1/2017,2/1/2017,2/8/2017,7,0,7
2/1/2017,2/1/2017,2/8/2017,7,0,7
2/1/2017,2/1/2017,2/8/2017,7,0,7
2/3/2017,2/3/2017,2/10/2017,7,0,7
2/3/2017,2/3/2017,5/8/2017,94,0,94
2/6/2017,2/3/2017,5/8/2017,94,-3,91
2/10/2017,2/10/2017,3/10/2017,28,0,28
2/10/2017,2/10/2017,2/17/2017,7,0,7
2/13/2017,2/13/2017,3/13/2017,28,0,28
2/13/2017,2/13/2017,5/15/2017,91,0,91
2/16/2017,2/14/2017,3/16/2017,30,-2,28
3/3/2017,3/3/2017,3/10/2017,7,0,7
3/3/2017,3/3/2017,3/10/2017,7,0,7
3/16/2017,3/14/2017,4/18/2017,35,-2,33
3/15/2017,3/15/2017,4/18/2017,34,0,34
3/15/2017,3/15/2017,3/22/2017,7,0,7
3/15/2017,3/15/2017,3/22/2017,7,0,7
3/15/2017,3/15/2017,3/22/2017,7,0,7
3/17/2017,3/16/2017,4/20/2017,35,-1,34
3/17/2017,3/16/2017,3/27/2017,11,-1,10
6/29/2015,6/29/2015,8/4/2015,36,0,36
6/29/2015,6/29/2015,8/4/2015,36,0,36
6/29/2015,6/29/2015,6/30/2015,1,0,1
6/29/2015,6/29/2015,7/6/2015,7,0,7
6/29/2015,6/29/2015,7/6/2015,7,0,7
6/30/2015,6/30/2015,8/5/2015,36,0,36
6/30/2015,6/30/2015,7/6/2015,6,0,6
6/30/2015,6/30/2015,7/6/2015,6,0,6
4/12/2016,4/12/2016,4/20/2016,8,0,8
5/11/2016,5/11/2016,8/11/2016,92,0,92
3/16/2017,3/16/2017,6/16/2017,92,0,92
3/27/2017,3/27/2017,4/27/2017,31,0,31
3/28/2017,3/28/2017,4/5/2017,8,0,8
3/30/2017,3/30/2017,5/30/2017,61,0,61
3/30/2017,3/30/2017,5/30/2017,61,0,61
4/5/2017,4/5/2017,4/12/2017,7,0,7
4/5/2017,4/5/2017,4/12/2017,7,0,7
4/5/2017,4/5/2017,4/12/2017,7,0,7
4/5/2017,4/5/2017,4/12/2017,7,0,7
4/5/2017,4/5/2017,7/7/2017,93,0,93
4/12/2017,4/12/2017,4/19/2017,7,0,7
4/12/2017,4/12/2017,4/19/2017,7,0,7
4/13/2017,4/13/2017,5/18/2017,35,0,35
4/13/2017,4/13/2017,7/18/2017,96,0,96
4/27/2017,4/26/2017,5/31/2017,35,-1,34
4/26/2017,4/26/2017,5/3/2017,7,0,7
4/26/2017,4/26/2017,5/3/2017,7,0,7
4/26/2017,4/26/2017,5/3/2017,7,0,7
4/27/2017,4/26/2017,5/29/2017,33,-1,32
4/27/2017,4/27/2017,5/29/2017,32,0,32
4/27/2017,4/27/2017,4/28/2017,1,0,1
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/4/2017,7,0,7
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/31/2017,34,0,34
4/27/2017,4/27/2017,5/31/2017,34,0,34
3/23/2016,3/23/2016,3/29/2016,6,0,6
5/2/2016,4/28/2016,8/2/2016,96,-4,92
11/23/2016,11/23/2016,12/7/2016,14,0,14
11/23/2016,11/23/2016,11/30/2016,7,0,7
11/23/2016,11/23/2016,12/1/2016,8,0,8
12/12/2016,12/8/2016,2/13/2017,67,-4,63
12/12/2016,12/8/2016,1/12/2017,35,-4,31
12/12/2016,12/8/2016,3/13/2017,95,-4,91
12/9/2016,12/9/2016,12/16/2016,7,0,7
12/9/2016,12/9/2016,12/16/2016,7,0,7
12/9/2016,12/9/2016,12/16/2016,7,0,7
12/9/2016,12/9/2016,12/16/2016,7,0,7
1/2/2017,1/2/2017,2/28/2017,57,0,57
1/5/2017,1/3/2017,1/12/2017,9,-2,7
1/3/2017,1/3/2017,4/3/2017,90,0,90
1/5/2017,1/5/2017,1/12/2017,7,0,7
1/9/2017,1/5/2017,3/9/2017,63,-4,59
1/9/2017,1/5/2017,3/9/2017,63,-4,59
1/9/2017,1/5/2017,2/9/2017,35,-4,31
1/5/2017,1/5/2017,4/7/2017,92,0,92
1/6/2017,1/5/2017,7/5/2017,181,-1,180
2/2/2017,2/2/2017,5/3/2017,90,0,90
2/3/2017,2/3/2017,2/6/2017,3,0,3
2/6/2017,2/3/2017,5/8/2017,94,-3,91
5/7/2015,5/5/2015,6/8/2015,34,-2,32
5/5/2015,5/5/2015,8/5/2015,92,0,92
5/11/2015,5/7/2015,6/11/2015,35,-4,31
5/8/2015,5/7/2015,6/9/2015,33,-1,32
5/8/2015,5/8/2015,6/8/2015,31,0,31
5/8/2015,5/8/2015,5/15/2015,7,0,7
5/11/2015,5/11/2015,5/18/2015,7,0,7
5/12/2015,5/12/2015,6/12/2015,31,0,31
5/18/2015,5/13/2015,6/19/2015,37,-5,32
5/13/2015,5/13/2015,6/15/2015,33,0,33
5/13/2015,5/13/2015,6/15/2015,33,0,33
5/13/2015,5/13/2015,5/20/2015,7,0,7
5/13/2015,5/13/2015,5/20/2015,7,0,7
5/19/2015,5/19/2015,5/26/2015,7,0,7
5/19/2015,5/19/2015,5/26/2015,7,0,7
5/20/2015,5/20/2015,6/22/2015,33,0,33
5/20/2015,5/20/2015,5/27/2015,7,0,7
5/21/2015,5/21/2015,6/22/2015,32,0,32
5/26/2015,5/22/2015,6/26/2015,35,-4,31
4/15/2016,4/13/2016,6/15/2016,63,-2,61
4/14/2016,4/13/2016,5/17/2016,34,-1,33
4/13/2016,4/13/2016,4/20/2016,7,0,7
4/15/2016,4/15/2016,4/22/2016,7,0,7
4/27/2017,4/27/2017,5/31/2017,34,0,34
5/2/2017,4/28/2017,7/3/2017,66,-4,62
5/3/2017,5/3/2017,5/12/2017,9,0,9
5/3/2017,5/3/2017,5/12/2017,9,0,9
5/4/2017,5/4/2017,5/11/2017,7,0,7
5/4/2017,5/4/2017,5/12/2017,8,0,8
5/9/2017,5/5/2017,5/16/2017,11,-4,7
5/5/2017,5/5/2017,5/12/2017,7,0,7
5/5/2017,5/5/2017,5/12/2017,7,0,7
5/5/2017,5/5/2017,5/12/2017,7,0,7
7/27/2017,7/27/2017,10/27/2017,92,0,92
7/27/2017,7/27/2017,8/28/2017,32,0,32
7/27/2017,7/27/2017,8/3/2017,7,0,7
7/27/2017,7/27/2017,8/3/2017,7,0,7
7/27/2017,7/27/2017,8/3/2017,7,0,7
7/27/2017,7/27/2017,8/3/2017,7,0,7
7/28/2017,7/28/2017,8/28/2017,31,0,31
7/28/2017,7/28/2017,8/31/2017,34,0,34
7/28/2017,7/28/2017,8/31/2017,34,0,34
7/28/2017,7/28/2017,8/31/2017,34,0,34
7/28/2017,7/28/2017,8/31/2017,34,0,34
7/28/2017,7/28/2017,8/31/2017,34,0,34
7/31/2017,7/28/2017,8/8/2017,11,-3,8
8/7/2017,8/3/2017,9/7/2017,35,-4,31
8/7/2017,8/3/2017,8/14/2017,11,-4,7
8/3/2017,8/3/2017,8/10/2017,7,0,7
8/3/2017,8/3/2017,8/10/2017,7,0,7
8/3/2017,8/3/2017,8/10/2017,7,0,7
8/10/2017,8/10/2017,9/11/2017,32,0,32
8/11/2017,8/11/2017,8/18/2017,7,0,7
8/11/2017,8/11/2017,8/18/2017,7,0,7
9/21/2015,9/21/2015,11/2/2015,42,0,42
9/21/2015,9/21/2015,11/2/2015,42,0,42
9/21/2015,9/21/2015,9/28/2015,7,0,7
9/21/2015,9/21/2015,9/28/2015,7,0,7
9/24/2015,9/22/2015,10/26/2015,34,-2,32
9/23/2015,9/23/2015,9/30/2015,7,0,7
9/23/2015,9/23/2015,9/30/2015,7,0,7
9/24/2015,9/24/2015,11/24/2015,61,0,61
9/28/2015,9/28/2015,11/16/2015,49,0,49
9/28/2015,9/28/2015,11/23/2015,56,0,56
9/30/2015,9/30/2015,11/30/2015,61,0,61
9/30/2015,9/30/2015,12/30/2015,91,0,91
9/30/2015,9/30/2015,11/5/2015,36,0,36
9/30/2015,9/30/2015,11/30/2015,61,0,61
8/16/2017,8/14/2017,8/21/2017,7,-2,5
8/14/2017,8/14/2017,8/21/2017,7,0,7
3/27/2017,3/27/2017,6/26/2017,91,0,91
3/31/2017,3/29/2017,4/28/2017,30,-2,28
3/29/2017,3/29/2017,4/5/2017,7,0,7
3/29/2017,3/29/2017,4/5/2017,7,0,7
5/16/2017,5/16/2017,5/23/2017,7,0,7
5/16/2017,5/16/2017,5/23/2017,7,0,7
5/16/2017,5/16/2017,5/23/2017,7,0,7
6/27/2017,6/27/2017,9/26/2017,91,0,91
7/18/2017,7/18/2017,10/17/2017,91,0,91
7/18/2017,7/18/2017,10/17/2017,91,0,91
7/18/2017,7/18/2017,10/16/2017,90,0,90
7/18/2017,7/18/2017,10/19/2017,93,0,93
10/28/2016,10/28/2016,11/30/2016,33,0,33
11/7/2016,11/7/2016,11/14/2016,7,0,7
11/9/2016,11/9/2016,11/16/2016,7,0,7
11/9/2016,11/9/2016,11/16/2016,7,0,7
11/9/2016,11/9/2016,11/16/2016,7,0,7
11/9/2016,11/9/2016,11/16/2016,7,0,7
12/19/2016,11/9/2016,2/14/2017,97,-40,57
11/14/2016,11/9/2016,12/14/2016,35,-5,30
11/29/2016,11/29/2016,12/29/2016,30,0,30
11/29/2016,11/29/2016,12/30/2016,31,0,31
11/29/2016,11/29/2016,12/30/2016,31,0,31
11/29/2016,11/29/2016,12/30/2016,31,0,31
2/22/2017,2/22/2017,3/1/2017,7,0,7
2/27/2017,2/23/2017,3/27/2017,32,-4,28
2/24/2017,2/24/2017,3/3/2017,7,0,7
6/19/2017,6/19/2017,7/19/2017,30,0,30
6/20/2017,6/19/2017,8/21/2017,63,-1,62
6/20/2017,6/20/2017,8/21/2017,62,0,62
6/20/2017,6/20/2017,8/21/2017,62,0,62
6/21/2017,6/20/2017,9/22/2017,94,-1,93
3/23/2016,3/23/2016,3/31/2016,8,0,8
3/23/2016,3/23/2016,3/31/2016,8,0,8
11/30/2016,11/30/2016,12/7/2016,7,0,7
11/30/2016,11/30/2016,12/7/2016,7,0,7
11/30/2016,11/30/2016,12/7/2016,7,0,7
1/26/2017,1/26/2017,2/2/2017,7,0,7
1/26/2017,1/26/2017,2/2/2017,7,0,7
1/27/2017,1/27/2017,2/3/2017,7,0,7
1/27/2017,1/27/2017,2/3/2017,7,0,7
2/23/2017,2/23/2017,3/2/2017,7,0,7
2/28/2017,2/24/2017,3/31/2017,35,-4,31
5/15/2017,5/15/2017,8/16/2017,93,0,93
5/18/2017,5/18/2017,6/19/2017,32,0,32
5/23/2017,5/19/2017,8/23/2017,96,-4,92
5/23/2017,5/19/2017,6/23/2017,35,-4,31
5/22/2017,5/19/2017,6/22/2017,34,-3,31
5/19/2017,5/19/2017,5/26/2017,7,0,7
6/12/2017,6/12/2017,7/12/2017,30,0,30
6/12/2017,6/12/2017,7/12/2017,30,0,30
6/12/2017,6/12/2017,7/12/2017,30,0,30
6/12/2017,6/12/2017,6/19/2017,7,0,7
6/12/2017,6/12/2017,9/12/2017,92,0,92
5/18/2016,5/18/2016,8/18/2016,92,0,92
5/18/2016,5/18/2016,8/18/2016,92,0,92
5/19/2016,5/19/2016,5/26/2016,7,0,7
5/19/2016,5/19/2016,5/26/2016,7,0,7
5/19/2016,5/19/2016,5/26/2016,7,0,7
9/28/2016,9/28/2016,10/5/2016,7,0,7
9/28/2016,9/28/2016,10/5/2016,7,0,7
9/28/2016,9/28/2016,12/28/2016,91,0,91
9/29/2016,9/28/2016,12/28/2016,91,-1,90
7/10/2017,7/10/2017,10/10/2017,92,0,92
7/10/2017,7/10/2017,7/18/2017,8,0,8
7/11/2017,7/10/2017,8/14/2017,35,-1,34
7/30/2015,7/30/2015,7/31/2015,1,0,1
7/30/2015,7/30/2015,7/31/2015,1,0,1
7/30/2015,7/30/2015,7/31/2015,1,0,1
8/5/2015,8/3/2015,8/12/2015,9,-2,7
8/5/2015,8/3/2015,11/5/2015,94,-2,92
8/3/2015,8/3/2015,9/10/2015,38,0,38
8/3/2015,8/3/2015,9/3/2015,31,0,31
8/3/2015,8/3/2015,8/10/2015,7,0,7
8/3/2015,8/3/2015,8/10/2015,7,0,7
8/3/2015,8/3/2015,10/2/2015,60,0,60
8/4/2015,8/4/2015,9/8/2015,35,0,35
8/4/2015,8/4/2015,8/11/2015,7,0,7
8/4/2015,8/4/2015,8/5/2015,1,0,1
8/4/2015,8/4/2015,8/5/2015,1,0,1
8/4/2015,8/4/2015,10/5/2015,62,0,62
8/5/2015,8/5/2015,8/12/2015,7,0,7
8/5/2015,8/5/2015,10/6/2015,62,0,62
8/5/2015,8/5/2015,9/18/2015,44,0,44
8/10/2015,8/6/2015,9/10/2015,35,-4,31
8/10/2015,8/6/2015,9/30/2015,55,-4,51
8/10/2015,8/6/2015,9/30/2015,55,-4,51
8/10/2015,8/10/2015,8/17/2015,7,0,7
8/11/2015,8/10/2015,11/12/2015,94,-1,93
8/12/2015,8/11/2015,9/14/2015,34,-1,33
8/12/2015,8/11/2015,9/14/2015,34,-1,33
8/17/2015,8/13/2015,9/17/2015,35,-4,31
8/17/2015,8/13/2015,9/17/2015,35,-4,31
8/17/2015,8/13/2015,9/17/2015,35,-4,31
9/26/2017,9/26/2017,9/29/2017,3,0,3
7/3/2017,6/29/2017,9/4/2017,67,-4,63
7/3/2017,6/29/2017,7/10/2017,11,-4,7
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/29/2017,6/29/2017,7/10/2017,11,0,11
6/30/2017,6/30/2017,7/7/2017,7,0,7
6/30/2017,6/30/2017,7/7/2017,7,0,7
4/19/2016,4/18/2016,4/27/2016,9,-1,8
4/19/2016,4/19/2016,4/26/2016,7,0,7
4/19/2016,4/19/2016,4/26/2016,7,0,7
6/7/2017,6/6/2017,9/8/2017,94,-1,93
6/6/2017,6/6/2017,9/6/2017,92,0,92
6/6/2017,6/6/2017,9/6/2017,92,0,92
6/6/2017,6/6/2017,9/6/2017,92,0,92
6/6/2017,6/6/2017,9/19/2017,105,0,105
6/8/2017,6/8/2017,7/10/2017,32,0,32
6/13/2017,6/9/2017,8/14/2017,66,-4,62
7/5/2017,7/5/2017,8/4/2017,30,0,30
7/5/2017,7/5/2017,8/4/2017,30,0,30
7/26/2017,7/24/2017,8/28/2017,35,-2,33
7/26/2017,7/24/2017,8/28/2017,35,-2,33
7/25/2017,7/25/2017,8/28/2017,34,0,34
7/25/2017,7/25/2017,10/24/2017,91,0,91
7/25/2017,7/25/2017,10/24/2017,91,0,91
8/18/2015,8/18/2015,8/25/2015,7,0,7
8/20/2015,8/18/2015,9/21/2015,34,-2,32
8/20/2015,8/18/2015,11/20/2015,94,-2,92
12/8/2015,12/8/2015,2/2/2016,56,0,56
12/8/2015,12/8/2015,12/15/2015,7,0,7
12/8/2015,12/8/2015,2/5/2016,59,0,59
4/10/2017,4/10/2017,5/10/2017,30,0,30
4/11/2017,4/11/2017,5/11/2017,30,0,30
4/11/2017,4/11/2017,5/11/2017,30,0,30
4/11/2017,4/11/2017,7/11/2017,91,0,91
5/23/2017,5/18/2017,5/30/2017,12,-5,7
5/23/2017,5/22/2017,6/1/2017,10,-1,9
12/2/2015,11/30/2015,2/2/2016,64,-2,62
12/2/2015,11/30/2015,12/9/2015,9,-2,7
12/2/2015,11/30/2015,1/4/2016,35,-2,33
12/1/2015,12/1/2015,3/3/2016,93,0,93
12/2/2015,12/2/2015,12/9/2015,7,0,7
12/2/2015,12/2/2015,3/3/2016,92,0,92
12/2/2015,12/2/2015,3/4/2016,93,0,93
12/3/2015,12/3/2015,2/4/2016,63,0,63
12/3/2015,12/3/2015,2/4/2016,63,0,63
12/4/2015,12/3/2015,12/11/2015,8,-1,7
12/9/2015,12/7/2015,1/11/2016,35,-2,33
12/9/2015,12/7/2015,3/9/2016,93,-2,91
12/9/2015,12/7/2015,3/9/2016,93,-2,91
12/7/2015,12/7/2015,3/7/2016,91,0,91
12/7/2015,12/7/2015,12/8/2015,1,0,1
12/7/2015,12/7/2015,12/8/2015,1,0,1
12/7/2015,12/7/2015,12/8/2015,1,0,1
12/7/2015,12/7/2015,1/7/2016,31,0,31
12/7/2015,12/7/2015,3/4/2016,88,0,88
12/29/2015,12/29/2015,1/5/2016,7,0,7
12/29/2015,12/29/2015,1/5/2016,7,0,7
12/29/2015,12/29/2015,1/5/2016,7,0,7
12/31/2015,12/31/2015,3/30/2016,90,0,90
12/31/2015,12/31/2015,1/7/2016,7,0,7
12/31/2015,12/31/2015,1/7/2016,7,0,7
12/31/2015,12/31/2015,1/7/2016,7,0,7
12/31/2015,12/31/2015,1/7/2016,7,0,7
1/5/2016,1/5/2016,1/12/2016,7,0,7
5/18/2017,5/18/2017,5/25/2017,7,0,7
5/18/2017,5/18/2017,8/17/2017,91,0,91
6/9/2017,6/9/2017,9/8/2017,91,0,91
6/9/2017,6/9/2017,6/16/2017,7,0,7
6/12/2017,6/9/2017,6/16/2017,7,-3,4
7/31/2017,7/31/2017,8/7/2017,7,0,7
7/31/2017,7/31/2017,8/7/2017,7,0,7
7/31/2017,7/31/2017,9/1/2017,32,0,32
10/1/2015,10/1/2015,11/2/2015,32,0,32
10/2/2015,10/2/2015,12/2/2015,61,0,61
10/2/2015,10/2/2015,10/9/2015,7,0,7
10/2/2015,10/2/2015,10/9/2015,7,0,7
10/7/2015,10/5/2015,10/14/2015,9,-2,7
3/23/2016,3/23/2016,3/30/2016,7,0,7
4/4/2016,3/23/2016,4/29/2016,37,-12,25
3/29/2016,3/23/2016,4/29/2016,37,-6,31
4/11/2016,4/11/2016,4/18/2016,7,0,7
4/11/2016,4/11/2016,4/18/2016,7,0,7
4/11/2016,4/11/2016,4/18/2016,7,0,7
3/13/2017,3/13/2017,6/13/2017,92,0,92
3/13/2017,3/13/2017,4/13/2017,31,0,31
3/13/2017,3/13/2017,6/9/2017,88,0,88
3/13/2017,3/13/2017,6/12/2017,91,0,91
3/14/2017,3/14/2017,6/14/2017,92,0,92
3/14/2017,3/14/2017,4/18/2017,35,0,35
3/14/2017,3/14/2017,6/14/2017,92,0,92
3/21/2017,3/21/2017,6/21/2017,92,0,92
3/22/2017,3/21/2017,6/23/2017,94,-1,93
3/22/2017,3/21/2017,4/24/2017,34,-1,33
3/22/2017,3/22/2017,3/29/2017,7,0,7
3/22/2017,3/22/2017,3/29/2017,7,0,7
3/27/2017,3/23/2017,4/27/2017,35,-4,31
3/27/2017,3/23/2017,4/27/2017,35,-4,31
8/21/2017,8/21/2017,8/25/2017,4,0,4
8/21/2017,8/21/2017,8/25/2017,4,0,4
1/6/2016,1/6/2016,1/13/2016,7,0,7
1/6/2016,1/6/2016,1/13/2016,7,0,7
1/6/2016,1/6/2016,4/5/2016,90,0,90
1/8/2016,1/7/2016,2/11/2016,35,-1,34
1/8/2016,1/7/2016,2/11/2016,35,-1,34
1/8/2016,1/8/2016,1/19/2016,11,0,11
1/14/2016,1/12/2016,2/15/2016,34,-2,32
1/14/2016,1/12/2016,2/15/2016,34,-2,32
1/13/2016,1/13/2016,1/20/2016,7,0,7
1/13/2016,1/13/2016,1/20/2016,7,0,7
1/14/2016,1/14/2016,1/21/2016,7,0,7
1/14/2016,1/14/2016,1/21/2016,7,0,7
1/18/2016,1/14/2016,2/18/2016,35,-4,31
1/21/2016,1/19/2016,4/21/2016,93,-2,91
1/19/2016,1/19/2016,1/26/2016,7,0,7
1/20/2016,1/20/2016,1/27/2016,7,0,7
1/29/2016,1/28/2016,4/1/2016,64,-1,63
2/3/2016,2/1/2016,2/10/2016,9,-2,7
2/2/2016,2/2/2016,2/9/2016,7,0,7
2/10/2016,2/8/2016,2/17/2016,9,-2,7
2/11/2016,2/9/2016,3/11/2016,31,-2,29
2/10/2016,2/10/2016,5/10/2016,90,0,90
2/10/2016,2/10/2016,2/16/2016,6,0,6
2/11/2016,2/11/2016,2/18/2016,7,0,7
2/11/2016,2/11/2016,2/18/2016,7,0,7
2/11/2016,2/11/2016,2/18/2016,7,0,7
3/9/2016,3/7/2016,3/16/2016,9,-2,7
3/9/2016,3/7/2016,6/9/2016,94,-2,92
3/8/2016,3/7/2016,6/8/2016,93,-1,92
1/7/2015,1/5/2015,2/9/2015,35,-2,33
9/27/2016,9/27/2016,10/4/2016,7,0,7
9/27/2016,9/27/2016,10/4/2016,7,0,7
9/28/2016,9/28/2016,10/31/2016,33,0,33
9/30/2016,9/28/2016,10/31/2016,33,-2,31
9/28/2016,9/28/2016,10/31/2016,33,0,33
9/28/2016,9/28/2016,10/31/2016,33,0,33
11/4/2016,11/4/2016,2/6/2017,94,0,94
11/4/2016,11/4/2016,2/2/2017,90,0,90
11/4/2016,11/4/2016,12/7/2016,33,0,33
11/4/2016,11/4/2016,2/6/2017,94,0,94
11/4/2016,11/4/2016,11/14/2016,10,0,10
11/4/2016,11/4/2016,11/14/2016,10,0,10
11/4/2016,11/4/2016,2/8/2017,96,0,96
11/8/2016,11/7/2016,1/9/2017,63,-1,62
6/21/2017,6/19/2017,9/21/2017,94,-2,92
6/19/2017,6/19/2017,6/26/2017,7,0,7
6/22/2017,6/20/2017,7/24/2017,34,-2,32
7/10/2017,7/6/2017,9/11/2017,67,-4,63
7/20/2015,7/20/2015,10/20/2015,92,0,92
7/20/2015,7/20/2015,8/20/2015,31,0,31
7/20/2015,7/20/2015,7/27/2015,7,0,7
7/27/2015,7/23/2015,9/28/2015,67,-4,63
7/23/2015,7/23/2015,7/29/2015,6,0,6
7/23/2015,7/23/2015,7/30/2015,7,0,7
7/23/2015,7/23/2015,7/30/2015,7,0,7
7/24/2015,7/24/2015,7/31/2015,7,0,7
7/24/2015,7/24/2015,7/31/2015,7,0,7
2/29/2016,2/29/2016,6/1/2016,93,0,93
3/1/2016,3/1/2016,3/8/2016,7,0,7
3/1/2016,3/1/2016,3/8/2016,7,0,7
3/1/2016,3/1/2016,3/8/2016,7,0,7
4/6/2016,4/4/2016,4/13/2016,9,-2,7
4/5/2016,4/5/2016,4/12/2016,7,0,7
4/5/2016,4/5/2016,4/12/2016,7,0,7
4/5/2016,4/5/2016,7/5/2016,91,0,91
7/5/2016,7/5/2016,7/13/2016,8,0,8
7/5/2016,7/5/2016,7/12/2016,7,0,7
7/5/2016,7/5/2016,10/5/2016,92,0,92
8/2/2016,7/29/2016,11/2/2016,96,-4,92
8/2/2016,7/29/2016,11/2/2016,96,-4,92
8/29/2016,8/29/2016,9/30/2016,32,0,32
8/29/2016,8/29/2016,9/30/2016,32,0,32
8/29/2016,8/29/2016,9/30/2016,32,0,32
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/30/2017,6/29/2017,7/31/2017,32,-1,31
6/29/2017,6/29/2017,7/31/2017,32,0,32
6/30/2017,6/30/2017,8/30/2017,61,0,61
6/30/2017,6/30/2017,7/28/2017,28,0,28
7/13/2017,7/13/2017,7/20/2017,7,0,7
7/13/2017,7/13/2017,7/20/2017,7,0,7
7/13/2017,7/13/2017,7/20/2017,7,0,7
7/13/2017,7/13/2017,10/12/2017,91,0,91
4/2/2015,4/2/2015,4/10/2015,8,0,8
4/7/2015,4/7/2015,6/8/2015,62,0,62
4/7/2015,4/7/2015,5/7/2015,30,0,30
4/8/2015,4/8/2015,5/8/2015,30,0,30
4/13/2015,4/9/2015,5/7/2015,28,-4,24
4/14/2015,4/10/2015,4/21/2015,11,-4,7
4/10/2015,4/10/2015,4/17/2015,7,0,7
